,area_sqft,availability_date,balcony,base_price,bathroom,bedrooms,id,kitchens,latitude,living,locality_name,longitude,owner_name,post_date,price,property_name,zomato loc,zomato popularity,zomato price,zomato rating
1650,2305,1-Dec-25,,8316,3,3,773712,1,13.05253,1,Bileshivale,77.677322,BOOKAPROP ESTATES PRIVATE LIMITED,13-Nov-20,19168380,Total Environment In That Quiet Earth,,,,
1651,2890,1-Dec-25,,8316,3,4,773712,1,13.05253,1,Bileshivale,77.677322,BOOKAPROP ESTATES PRIVATE LIMITED,13-Nov-20,24033240,Total Environment In That Quiet Earth,,,,
1652,1689,1-Jun-23,1,5700,3,3,808813,0,12.934481,1,Whitefield,77.743907,BOOKAPROP ESTATES PRIVATE LIMITED,13-Nov-20,9169581,Brigade Cornerstone Utopia,,,,
1653,1240,1-Jun-23,1,5240,2,2,808813,0,12.934481,1,Whitefield,77.743907,BOOKAPROP ESTATES PRIVATE LIMITED,13-Nov-20,6497600,Brigade Cornerstone Utopia,,,,
1654,1197,1-May-22,1,7142,2,2,335349,1,12.863435,1,Begur Road,77.610122,BOOKAPROP ESTATES PRIVATE LIMITED,13-Nov-20,6583500,Prestige Song of the South,Bannerghatta Road,4.94,2.888888889,4.222222222
1655,644,1-Dec-20,1,6121,1,1,335349,1,12.863435,1,Begur Road,77.610122,BOOKAPROP ESTATES PRIVATE LIMITED,13-Nov-20,3941924,Prestige Song of the South,Bannerghatta Road,4.94,2.888888889,4.222222222
1656,1372,1-Dec-20,1,7142,2,2,335349,1,12.863435,1,Begur Road,77.610122,BOOKAPROP ESTATES PRIVATE LIMITED,13-Nov-20,8004248,Prestige Song of the South,Bannerghatta Road,4.94,2.888888889,4.222222222
1657,1372,1-Oct-21,,5685,3,3,503873,0,13.051864,,Tumkur Road,77.489414,BOOKAPROP ESTATES PRIVATE LIMITED,13-Nov-20,7799820,Prestige Jindal City,Jalahalli,4.2,1.444444444,3.922222222
1658,984,1-Oct-21,,6035,2,2,503873,0,13.051864,,Tumkur Road,77.489414,BOOKAPROP ESTATES PRIVATE LIMITED,13-Nov-20,5938440,Prestige Jindal City,Jalahalli,4.2,1.444444444,3.922222222
1659,2094,1-Oct-22,,6910,4,4,503873,0,13.051864,,Tumkur Road,77.489414,BOOKAPROP ESTATES PRIVATE LIMITED,13-Nov-20,14469540,Prestige Jindal City,Jalahalli,4.2,1.444444444,3.922222222
1660,2232,1-Sep-23,2,8478,3,4,875445,1,12.896083,,Sarjapur  Road,77.702214,Abhinav Gupta,11-Nov-20,14284800,Sobha Royal Pavilion,,,,
1661,2300,1-Sep-23,,8591,3,3,875445,1,12.896083,1,Sarjapur  Road,77.702214,Abhinav Gupta,11-Nov-20,14720000,Sobha Royal Pavilion,,,,
1662,1350,1-Sep-23,,8461,2,2,875445,1,12.896083,1,Sarjapur  Road,77.702214,Abhinav Gupta,11-Nov-20,8640000,Sobha Royal Pavilion,,,,
1663,861.76,0,,10113,,2,271835,0,12.939126,,Balagere,77.737663,Abhinav Gupta,11-Nov-20,7622433,Sobha Dream Acres,,,,
