,area_sqft,availability_date,balcony,base_price,bathroom,bedrooms,id,kitchens,latitude,living,locality_name,longitude,owner_name,post_date,price,property_name,zomato loc,zomato popularity,zomato price,zomato rating
1000,1190,1-Jun-21,,3650,,2,388911,0,28.615496,,Greater Noida West,77.426759,Property Nest,11-Nov-20,4343500,Mahagun Mywoods Phase 1,Gaur City 1,4.84,1.777777778,4.022222222
1001,1750,1-Apr-23,1,4195,3,3,205353,1,28.561087,1,Sector 1 Greater Noida West,77.438742,Urban  Partner,4-Nov-20,5775000,ACE Divino,Amrapali Leisure Valley,3.38,1.888888889,3.966666667
1002,1245,1-Apr-23,3,3800,2,2,205353,1,28.561087,1,Sector 1 Greater Noida West,77.438742,Urban  Partner,4-Nov-20,4108500,ACE Divino,Amrapali Leisure Valley,3.38,1.888888889,3.966666667
1003,1090,0,3,3761,2,2,0,,28.562847,,Noida Extension,77.446205,Home Solutions,4-Sep-20,4100000,residentiall apparmtment,Amrapali Leisure Valley,3.38,1.888888889,3.966666667
1004,1785,0,3,4874,3,3,8342,,28.393967,,Sector-82 Gurgaon,76.959507,Waadi Group,24-Oct-20,8700000,Vatika Independent Floors,Sector 83,4.65,2.111111111,3.888888889
1005,1412,0,2,3970,3,3,259675,1,28.5763853,1,Noida Extension,77.4360052,KAPUR INFRATECH,19-Oct-20,5365600,Stellar One,Amrapali Leisure Valley,4.93,1.777777778,4
1006,1335,31-Dec-24,4,3520,3,3,1010780,,28.701233,,Raj Nagar Extension,77.409056,Ideas Incorporated,10-Oct-20,4700000,Migsun Atharva,Raj Nagar,4.23,2,3.866666667
1007,430,0,1,2600,1,1,1035577,1,28.509442,,Khanpur,77.231621,Dice Properties,23-Oct-20,1118000,Dice Housing Society,Khanpur,4.33,1.444444444,3.855555556
1008,1719,0,2,6740,2,2,8586,1,28.382741,1,Sector-70A Gurgaon,77.019279,JPS Realtors,28-Oct-20,10396512,AIPL The Peaceful Homes,Sohna Road,4.96,2.444444444,4.277777778
1009,2475,0,3,6740,4,3,8586,1,28.382741,1,Sector-70A Gurgaon,77.019279,JPS Realtors,28-Oct-20,14850000,AIPL The Peaceful Homes,Sohna Road,4.96,2.444444444,4.277777778
1010,1465,1-Apr-21,,8689,,2,391329,0,28.515838,,Sector-108 Gurgaon,76.995656,JPS Realtors,5-Nov-20,12300140,Sobha City Gurgaon,New Palam Vihar,3.06,1.333333333,3.688888889
1011,2343,1-Apr-21,2,8700,5,3,391329,1,28.515838,1,Sector-108 Gurgaon,76.995656,JPS Realtors,5-Nov-20,20358327,Sobha City Gurgaon,New Palam Vihar,3.06,1.333333333,3.688888889
1012,422,0,,4000,,1,163500,0,28.385107,,Sector-81 Gurgaon,76.952121,Rainbow Realty Consulting,12-Nov-20,1688000,Signature Global Synera,Sector 83,4.65,2.111111111,3.888888889
1013,1255,1-May-21,4,4400,2,2,8002,1,28.5802553,1,Sector-118 Noida,77.4017879,Prop Homes Consulting,4-Nov-20,5522000,Ajnara Ambrosia,Sector 72,4.93,1.777777778,4
1014,1995,1-May-21,6,4400,4,3,8002,1,28.5802553,1,Sector-118 Noida,77.4017879,Prop Homes Consulting,4-Nov-20,8778000,Ajnara Ambrosia,Sector 72,4.93,1.777777778,4
1015,1079,1-Oct-20,,5300,2,2,39188,1,28.44783,1,Sector-37D Gurgaon,76.970341,Realistic Realty,21-Oct-20,5200000,BPTP Spacio,Sector 37,4.59,1.555555556,3.977777778
1016,1753,0,2,12265,3,3,19160,,28.666421,,Moti Nagar,77.151852,Aggarwal Real Estate Pvt Ltd,9-Sep-20,21500000,DLF Capital Greens,Karampura,5,2.666666667,4.111111111
1017,481.732,0,1,0,2,2,81986,1,28.255046,1,Sohna,77.085413,Bhagwati Buildtech,24-Oct-20,2458200,MVN Athens,Sohna Locality,2.06,1,3.655555556
1018,2700,1-Dec-22,2,3400,2,3,4364,1,28.401051,1,Sector 84 Faridabad,77.363027,Rama Krishna Prop Shoppe,21-Oct-20,9180000,Bptp Park Elite Premium,Sector 86,4.43,1.666666667,3.855555556
1019,645.84,1-Feb-24,,3994,3,3,1015611,1,28.410751,1,Sector 85 Faridabad,77.354219,Rama Krishna Prop Shoppe,21-Oct-20,2580000,Amolik Sankalp,Sector 86,4.43,1.666666667,3.855555556
1020,2385,1-Jul-22,,3825,,4,230803,0,28.420731,,Sector 88 Faridabad,77.356396,Rama Krishna Prop Shoppe,19-Oct-20,9122625,Emerald Heights,Sector 86,4.43,1.666666667,3.855555556
1021,6400,0,,0,4,4,534,0,28.45382,,Sector-42 Gurgaon,77.09956,Provident Capital,9-Nov-20,0,DLF The Magnolias,Golf Course Road,5,3.111111111,4.322222222
1022,10777,0,,0,5,5,534,0,28.45382,,Sector-42 Gurgaon,77.09956,Provident Capital,9-Nov-20,0,DLF The Magnolias,Golf Course Road,5,3.111111111,4.322222222
1023,2588.79,1-Mar-24,3,9200,3,3,1000501,1,28.40356,1,Sector-62 Gurgaon,77.085012,Provident Capital,9-Nov-20,23818800,Emaar Digihomes,Golf Course Extension,3.36,1.888888889,3.777777778
1024,1508.26,1-Mar-24,2,9598,2,2,1000501,1,28.40356,1,Sector-62 Gurgaon,77.085012,Provident Capital,9-Nov-20,14326000,Emaar Digihomes,Golf Course Extension,3.36,1.888888889,3.777777778
1025,1465,1-Apr-21,,8689,,2,391329,0,28.515838,,Sector-108 Gurgaon,76.995656,Provident Capital,9-Nov-20,12300140,Sobha City Gurgaon,New Palam Vihar,3.06,1.333333333,3.688888889
1026,2343,1-Apr-21,2,8700,5,3,391329,1,28.515838,1,Sector-108 Gurgaon,76.995656,Provident Capital,9-Nov-20,20358327,Sobha City Gurgaon,New Palam Vihar,3.06,1.333333333,3.688888889
1027,2132,0,2,7500,3,3,12704,0,28.3883178,,Sector-81 Gurgaon,76.9498732,Provident Capital,7-Nov-20,15990000,DLF The Ultima,Sector 83,4.65,2.111111111,3.888888889
1028,2928,0,,10928,3,3,3236,0,28.449548,,Sector-54 Gurgaon,77.101515,Provident Capital,7-Nov-20,32000000,DLF The Belaire,Golf Course Road,5,3.111111111,4.322222222
1029,4272,0,,10929,4,4,3236,0,28.449548,,Sector-54 Gurgaon,77.101515,Provident Capital,7-Nov-20,46688688,DLF The Belaire,Golf Course Road,5,3.111111111,4.322222222
1030,11132,1-Nov-21,13,0,8,4,795439,1,28.469876,1,Chattarpur,77.187008,Provident Capital,7-Nov-20,182564800,Sky Mansion By Risland,Chhatarpur,4.64,2.111111111,3.877777778
1031,3395,1-Dec-24,,10501,4,4,1001692,0,28.409433,,Sector-59 Gurgaon,77.105276,Provident Capital,7-Nov-20,35000000,Conscient Elevate,Sector 59,4.94,2.333333333,4.1
1032,2595,1-Dec-24,,10501,3,3,1001692,0,28.409433,,Sector-59 Gurgaon,77.105276,Provident Capital,7-Nov-20,27000000,Conscient Elevate,Sector 59,4.94,2.333333333,4.1
1033,2599,0,5,3800,5,4,76208,1,28.612229,1,Greater Noida West,77.381451,KAPUR INFRATECH,19-Oct-20,9876200,Apex Golf Avenue,Sector 64,4.95,2.555555556,4.1
1034,1478,1-Mar-22,,6292,2,2,896232,0,28.449663,,Sector-68 Gurgaon,77.041433,Pin Click Property Management Pvt Ltd,21-Oct-20,8055100,M3M Natura,Sector 31,5,2.444444444,4.266666667
1035,1650,1-Apr-23,,5757,3,3,1031554,0,28.382664,,Sector-77 Gurgaon,76.981277,Pin Click Property Management Pvt Ltd,20-Oct-20,9500000,Emaar MGF Palm Select,Sector 83,4.65,2.111111111,3.888888889
1036,2650,1-Aug-23,4,5600,4,3,32782,1,28.4373379,1,Sector-89 A Gurgaon,76.9440586,Pin Click Property Management Pvt Ltd,20-Oct-20,14840000,ATS Marigold,Sector 83,4.65,2.111111111,3.888888889
1037,645,1-Oct-24,,4000,3,3,1047626,1,28.415437,1,Sector-95 Gurgaon,76.908031,SAMAIRA HOME ESTATES PVT LTD,18-Oct-20,2580000,Mahira Homes 95,Sector 83,4.65,2.111111111,3.888888889
1038,2120,0,,5990,4,3,10034,1,28.409208,1,Sector-92 Gurgaon,76.925732,SAMAIRA HOME ESTATES PVT LTD,18-Oct-20,11373800,Bestech Park View Sanskruti,Sector 83,4.65,2.111111111,3.888888889
1039,572.854758,1-Aug-21,2,3998,2,2,1048613,1,28.471087,1,Sector-92 Gurgaon,77.0454,SAMAIRA HOME ESTATES PVT LTD,18-Oct-20,2265642,GLS South Avenue,Sector 14,4.96,2.222222222,4.088888889
1040,2700,0,2,3037,3,3,19192,,28.415667,,Sector 88 Faridabad,77.353466,,12-Nov-20,8200000,RPS Palms,Sector 86,4.43,1.666666667,3.855555556
1041,362,1-Nov-23,,4000,,1,1049874,0,28.398193,,Sector-70 Gurgaon,77.037733,Aadhar Homes,11-Nov-20,1448000,OSB The Venetian Affordable Housing,Sohna Road,4.96,2.444444444,4.277777778
1042,672,1-Nov-23,,4000,,2,1049874,0,28.398193,,Sector-70 Gurgaon,77.037733,Aadhar Homes,11-Nov-20,2688000,OSB The Venetian Affordable Housing,Sohna Road,4.96,2.444444444,4.277777778
1043,1099,1-Aug-23,2,6733,2,2,807154,0,28.484795,,Sector-104 Gurgaon,76.999036,VEDI REALTORS,10-Nov-20,7400000,Hero Homes Gurgaon,Palam Vihar,4.97,1.888888889,3.966666667
1044,1689,1-Aug-23,3,6917,3,3,807154,0,28.484795,,Sector-104 Gurgaon,76.999036,VEDI REALTORS,10-Nov-20,11679435,Hero Homes Gurgaon,Palam Vihar,4.97,1.888888889,3.966666667
1045,2925,0,2,7829,5,4,50006,1,28.514331,1,Sector-109 Gurgaon,77.004551,Prime Estate,9-Nov-20,22600000,Chintels Serenity,Palam Vihar,3.06,1.333333333,3.688888889
1046,2375,0,5,7801,4,3,50006,1,28.514331,1,Sector-109 Gurgaon,77.004551,Prime Estate,9-Nov-20,18600000,Chintels Serenity,Palam Vihar,3.06,1.333333333,3.688888889
1047,1465,1-Apr-21,,8689,,2,391329,0,28.515838,,Sector-108 Gurgaon,76.995656,Prime Estate,9-Nov-20,12300140,Sobha City Gurgaon,New Palam Vihar,3.06,1.333333333,3.688888889
1048,2343,1-Apr-21,2,8689,5,3,391329,1,28.515838,1,Sector-108 Gurgaon,76.995656,Prime Estate,9-Nov-20,20358327,Sobha City Gurgaon,New Palam Vihar,3.06,1.333333333,3.688888889
1049,2149,0,5,5759,4,3,9478,1,28.469269,1,Sector-102 Gurgaon,76.971396,Prime Estate,9-Nov-20,12352452,Conscient Heritage Max,Sector 37,4.59,1.555555556,3.977777778
1050,2860,0,4,6083,5,4,9478,1,28.469269,1,Sector-102 Gurgaon,76.971396,Prime Estate,9-Nov-20,17400000,Conscient Heritage Max,Sector 37,4.59,1.555555556,3.977777778
1051,3150,0,4,6514,5,4,13424,1,28.515309,1,Sector-109 Gurgaon,77.003236,Prime Estate,9-Nov-20,20519100,ATS Tourmaline,New Palam Vihar,3.06,1.333333333,3.688888889
1052,2585,0,5,6514,4,3,13424,1,28.515309,1,Sector-109 Gurgaon,77.003236,Prime Estate,9-Nov-20,16838690,ATS Tourmaline,New Palam Vihar,3.06,1.333333333,3.688888889
1053,3200,0,5,5000,5,4,6770,1,28.472552,1,Sector-102 Gurgaon,76.9655,Prime Estate,9-Nov-20,14500000,Emaar Gurgaon Greens,Sector 83,4.59,1.555555556,3.977777778
1054,3150,0,4,6857,5,4,13424,1,28.515309,1,Sector-109 Gurgaon,77.003236,VEDI REALTORS,8-Nov-20,20519100,ATS Tourmaline,New Palam Vihar,3.06,1.333333333,3.688888889
1055,2585,0,5,7000,4,3,13424,1,28.515309,1,Sector-109 Gurgaon,77.003236,VEDI REALTORS,8-Nov-20,16838690,ATS Tourmaline,New Palam Vihar,3.06,1.333333333,3.688888889
1056,1404,1-Dec-24,4,4950,2,3,761588,1,28.417286,1,Sector-150 Noida,77.487506,Jhopdi.com,5-Nov-20,6528600,Eldeco Live By The Greens,Chi 4,2.55,1.444444444,1.588888889
1057,598,1-Dec-24,3,3999,2,2,1031062,1,28.421635,,Sector-89 Gurgaon,76.944721,Bricks N Yards,31-Oct-20,2316054,Signature Global Proxima,Sector 83,4.65,2.111111111,3.888888889
1058,590,1-Dec-20,1,4000,2,2,498617,1,28.4139,1,Sector-92 Gurgaon,76.917083,Bricks N Yards,31-Oct-20,2325000,GLS Avenue 51,Sector 83,4.65,2.111111111,3.888888889
1059,594.065,1-Oct-23,,4000,,2,1025026,0,28.413937,,Sector-95 Gurgaon,76.911643,Bricks N Yards,31-Oct-20,2376000,Signature Global Aspire,Sector 83,4.65,2.111111111,3.888888889
1060,1448.41,1-Jun-24,3,9182,2,2,904006,1,28.430479,1,Sector-36A Gurgaon,76.959579,Bricks N Yards,31-Oct-20,12887200,Krisumi Waterfall Residences,Sector 83,4.65,2.111111111,3.888888889
1061,1099,1-Aug-23,2,7734,2,2,807154,0,28.484795,,Sector-104 Gurgaon,76.999036,Bricks N Yards,4-Nov-20,7400000,Hero Homes Gurgaon,Palam Vihar,4.97,1.888888889,3.966666667
1062,2727,0,,8424,3,3,5560,0,28.389679,,Sector-67 Gurgaon,77.059355,Times Infra,21-Oct-20,20179800,M3M Merlin,Sohna Road,4.96,2.444444444,4.277777778
1063,2890,0,6,6600,5,4,34046,1,28.564338,1,Sector-79 Noida,77.397114,PROPERTY BASKETS,5-Nov-20,18972850,Civitech Stadia,Sector 72,4.93,1.777777778,4
1064,1575,1-Mar-23,2,8000,4,3,475798,1,28.580651,1,Sector-150 Noida,77.327184,Aarzu Homes,20-Oct-20,7875000,TATA Eureka Park,Sector 51,5,2.666666667,4.1
1065,1100,1-Mar-23,2,8000,2,2,475798,1,28.580651,1,Sector-150 Noida,77.327184,Aarzu Homes,20-Oct-20,5500000,TATA Eureka Park,Sector 51,5,2.666666667,4.1
1066,1099,1-Aug-23,2,7097,2,2,807154,0,28.484795,,Sector-104 Gurgaon,76.999036,Aadhar Homes,4-Nov-20,7400000,Hero Homes Gurgaon,Palam Vihar,4.97,1.888888889,3.966666667
1067,1689,1-Aug-23,3,7097,3,3,807154,0,28.484795,,Sector-104 Gurgaon,76.999036,Aadhar Homes,4-Nov-20,11679435,Hero Homes Gurgaon,Palam Vihar,4.97,1.888888889,3.966666667
1068,645,1-Aug-21,,4000,,3,1048613,0,28.471087,,Sector-92 Gurgaon,77.0454,Aadhar Homes,19-Oct-20,2530000,GLS South Avenue,Sector 14,4.96,2.222222222,4.088888889
1069,900,0,1,7000,2,2,226355,,28.684722,,Dilshad Colony,77.327941,,28-Oct-20,6298000,RWA Dilshad Colony Block F,Dilshad Garden,4.96,1.333333333,3.955555556
1070,3500,0,,14034,,4,19160,0,28.666421,,Moti Nagar,77.151852,Sovereign Realty,6-Nov-20,40250000,DLF Capital Greens,Karampura,5,2.666666667,4.111111111
1071,2825,0,3,8535,5,4,12704,0,28.3883178,,Sector-81 Gurgaon,76.9498732,Oracle Landbase,30-Oct-20,21470000,DLF The Ultima,Sector 83,4.65,2.111111111,3.888888889
1072,2103,0,,8036,3,3,12704,0,28.3883178,,Sector-81 Gurgaon,76.9498732,Oracle Landbase,30-Oct-20,16899708,DLF The Ultima,Sector 83,4.65,2.111111111,3.888888889
1073,2430,1-Jan-23,4,11000,4,3,94856,1,28.3998268,1,Sector-65 Gurgaon,77.0610017,Property Station,8-Nov-20,21850560,M3M Latitude,Sohna Road,4.96,2.444444444,4.277777778
1074,2955,1-Jan-23,5,11000,5,4,94856,1,28.3998268,1,Sector-65 Gurgaon,77.0610017,Property Station,8-Nov-20,26571360,M3M Latitude,Sohna Road,4.96,2.444444444,4.277777778
1075,2065,0,1,5725,4,3,47234,1,28.51273,,Sector-137 Noida,77.409284,PARV HOMES,2-Nov-20,11977000,Purvanchal Royal Park,Sector 135,4.76,2.333333333,3.977777778
1076,2860,0,,5939,3,3,43798,0,28.396876,,Sector-83 Gurgaon,76.969101,Philby Real Estate,4-Nov-20,16988400,Vatika Lifestyle Homes,Sector 83,4.65,2.111111111,3.888888889
1077,2588.79,1-Mar-24,3,10873,3,3,1000501,1,28.40356,1,Sector-62 Gurgaon,77.085012,Property Station,26-Oct-20,23818800,Emaar Digihomes,Golf Course Extension,3.36,1.888888889,3.777777778
1078,1508.26,1-Mar-24,2,10871,2,2,1000501,1,28.40356,1,Sector-62 Gurgaon,77.085012,Property Station,26-Oct-20,14326000,Emaar Digihomes,Golf Course Extension,3.36,1.888888889,3.777777778
1079,3395,1-Dec-24,,10500,4,4,1001692,0,28.409433,,Sector-59 Gurgaon,77.105276,Property Station,26-Oct-20,35000000,Conscient Elevate,Sector 59,4.94,2.333333333,4.1
1080,2595,1-Dec-24,,10500,3,3,1001692,0,28.409433,,Sector-59 Gurgaon,77.105276,Property Station,26-Oct-20,27000000,Conscient Elevate,Sector 59,4.94,2.333333333,4.1
1081,1304,1-Dec-21,2,5500,2,2,108571,1,28.377498,1,Sector-68 Gurgaon,77.042358,Property Station,26-Oct-20,7172000,M3M The Marina,Sohna Road,4.96,2.444444444,4.277777778
1082,1914,1-Dec-21,3,5500,3,3,108571,1,28.377498,1,Sector-68 Gurgaon,77.042358,Property Station,26-Oct-20,10527000,M3M The Marina,Sohna Road,4.96,2.444444444,4.277777778
1083,1450,1-Jun-24,3,8000,2,2,502709,1,28.449259,1,Sector-65 Gurgaon,76.993016,Property Station,28-Oct-20,11600000,M3M Heights,Sector 37,4.59,1.555555556,3.977777778
1084,2100,1-Jun-24,,8000,3,3,502709,0,28.449259,,Sector-65 Gurgaon,76.993016,Property Station,28-Oct-20,16800000,M3M Heights,Sector 37,4.59,1.555555556,3.977777778
1085,2527,0,,8400,4,4,8384,0,28.424718,,Sector-62 Gurgaon,77.038262,Property Station,26-Oct-20,21226800,Conscient Heritage One,Sohna Road,4.96,2.444444444,4.277777778
1086,5790,0,,8500,5,4,5560,0,28.389679,,Sector-67 Gurgaon,77.059355,Property Station,26-Oct-20,42846000,M3M Merlin,Sohna Road,4.96,2.444444444,4.277777778
1087,2727,0,,8500,3,3,5560,0,28.389679,,Sector-67 Gurgaon,77.059355,Property Station,26-Oct-20,20179800,M3M Merlin,Sohna Road,4.96,2.444444444,4.277777778
1088,2890,0,6,6600,5,4,34046,1,28.564338,1,Sector-79 Noida,77.397114,Prop Bazaar,5-Nov-20,18972850,Civitech Stadia,Sector 72,4.93,1.777777778,4
1089,1983,0,4,15633,4,3,509,,28.443185,,Sector-54 Gurgaon,77.108897,Optus Realty Private Limited,18-Sep-20,31000000,DLF Park Place,Golf Course Road,4.66,2.666666667,4.033333333
1090,3631,0,2,7000,6,4,8214,1,28.52915,1,Sector-128 Noida,77.355839,CAPITAL HOMES,19-Oct-20,25417000,Jaypee Greens Kalypso Court,Sector 127,4,1.888888889,3.777777778
1091,2440,0,2,7000,4,3,8214,1,28.52915,1,Sector-128 Noida,77.355839,CAPITAL HOMES,19-Oct-20,17080000,Jaypee Greens Kalypso Court,Sector 127,4,1.888888889,3.777777778
1092,2095,0,3,5966,4,3,40642,,28.438547,,Sector-150 Noida,77.482162,ValueMax Advisors,16-Nov-20,12500000,ACE Golfshire,Sector 132,4.23,1.888888889,3.644444444
1093,2850,0,4,8071,5,4,0,,28.387492,,Sector-67 Gurgaon,77.063307,Property Management,6-Nov-20,23000000,Residential Apartment,Sohna Road,4.96,2.444444444,4.277777778
1094,2250,0,4,5076,5,3,7588,1,28.410307,1,Sector-84 Gurgaon,76.962527,Trigun Landbase India Pvt. Ltd,18-Oct-20,9000000,SS The Coralwood,Sector 83,4.65,2.111111111,3.888888889
1095,1870,0,5,3700,4,3,111589,1,13.100744,1,Techzone 4 Greater Noida West,77.632043,KAPUR INFRATECH,19-Oct-20,6919000,Hawelia Valenova Park,Yelahanka,1.5,1,3.2
1096,1275,0,4,3700,3,2,111589,1,13.100744,1,Techzone 4 Greater Noida West,77.632043,KAPUR INFRATECH,19-Oct-20,4717500,Hawelia Valenova Park,Yelahanka,1.5,1,3.2
1097,4015,0,1,9788,4,3,5270,,28.402135,,Sector-65 Gurgaon,77.065428,Gurdeep & Associate,22-Oct-20,39300000,M3M Golfestate,Sohna Road,3.36,1.888888889,3.777777778
1098,2925,0,2,7829,5,4,50006,1,28.514331,1,Sector-109 Gurgaon,77.004551,Gupta Realtors,9-Nov-20,22600000,Chintels Serenity,Palam Vihar,3.06,1.333333333,3.688888889
1099,2375,0,5,7766,4,3,50006,1,28.514331,1,Sector-109 Gurgaon,77.004551,Gupta Realtors,9-Nov-20,18600000,Chintels Serenity,Palam Vihar,3.06,1.333333333,3.688888889
1100,2343,1-May-21,2,8767,5,3,391329,1,28.515838,1,Sector-108 Gurgaon,76.995656,Gupta Realtors,9-Nov-20,19212600,Sobha City Gurgaon,New Palam Vihar,3.06,1.333333333,3.688888889
1101,1465,1-Apr-21,,8689,,2,391329,0,28.515838,,Sector-108 Gurgaon,76.995656,Gupta Realtors,9-Nov-20,12300140,Sobha City Gurgaon,New Palam Vihar,3.06,1.333333333,3.688888889
1102,1262.29,1-Dec-22,,0,3,3,1020665,0,28.403427,,Sector-65 Gurgaon,77.069372,DGL REAL ESTATES,23-Oct-20,0,Emaar Emerald Classic,Golf Course Road,3.36,1.888888889,3.777777778
1103,2343,1-Apr-21,2,8767,5,3,391329,1,28.515838,1,Sector-108 Gurgaon,76.995656,Om Estate,5-Nov-20,20358327,Sobha City Gurgaon,New Palam Vihar,3.06,1.333333333,3.688888889
1104,1980,1-Jul-24,,24747,4,4,1048929,1,28.468205,1,Sushant Lok Phase - 1,77.078906,Om Estate,22-Oct-20,28710000,Silverglades Hightown Residences,DLF Phase 4,5,2.888888889,4.377777778
1105,1447,1-Jul-24,,26778,3,3,1048929,1,28.468205,1,Sushant Lok Phase - 1,77.078906,Om Estate,22-Oct-20,20981500,Silverglades Hightown Residences,DLF Phase 4,5,2.888888889,4.377777778
1106,1099,1-Aug-23,2,6734,2,2,807154,0,28.484795,,Sector-104 Gurgaon,76.999036,Om Estate,4-Nov-20,7400000,Hero Homes Gurgaon,Palam Vihar,4.97,1.888888889,3.966666667
1107,1689,1-Aug-23,3,7064,3,3,807154,0,28.484795,,Sector-104 Gurgaon,76.999036,Om Estate,4-Nov-20,11679435,Hero Homes Gurgaon,Palam Vihar,4.97,1.888888889,3.966666667
1108,2595,1-Dec-24,,0,3,3,1001692,0,28.409433,,Sector-59 Gurgaon,77.105276,99 Estate,30-Oct-20,27000000,Conscient Elevate,Sector 59,4.94,2.333333333,4.1
1109,950,0,,3330,2,3,1046890,0,28.5575141,,Sector 1 Greater Noida West,77.4335999,Poonji Mantra,29-Oct-20,3163500,Ambesten Twin County,Amrapali Leisure Valley,3.38,1.888888889,3.966666667
1110,702,0,,3347,2,2,1046890,0,28.5575141,,Sector 1 Greater Noida West,77.4335999,Poonji Mantra,29-Oct-20,2349594,Ambesten Twin County,Amrapali Leisure Valley,3.38,1.888888889,3.966666667
1111,2250,0,4,4222,5,3,7588,1,28.410307,1,Sector-84 Gurgaon,76.962527,Abrade Realty,28-Oct-20,9000000,SS The Coralwood,Sector 83,4.65,2.111111111,3.888888889
1112,495,0,1,4949,1,1,8196,,28.503709,,Sector-137 Noida,77.409346,Future Fortune,12-Nov-20,2450105,Paras Tierea,Sector 135,4.76,2.333333333,3.977777778
1113,6400,0,4,24218,4,4,534,,28.45382,,Sector-42 Gurgaon,77.09956,Green Bricks,14-Nov-20,155000000,DLF The Magnolias,Golf Course Road,5,3.111111111,4.322222222
1114,650,0,1,3230,1,1,525755,,28.579538,,Sector-75 Noida,77.384607,Nehra Infra Homes LLP,6-Nov-20,2100000,Nehra Royal Avenue,Sector 72,4.93,1.777777778,4
1115,800,0,2,3839,2,3,861217,,28.620049,,Uttam Nagar,77.055406,PREM HOMES ,23-Oct-20,3071000,Pawan Luxurious Homes,Uttam Nagar,4.9,1.222222222,4
1116,2170,0,3,4500,4,3,38852,1,28.584203,1,Sector-118 Noida,77.406347,Prop Homes Consulting,4-Nov-20,8897000,Supertech The Romano,Sector 72,4.93,1.777777778,4
1117,1270,0,3,4803,2,3,4694,,28.509454,,Sector-137 Noida,77.406188,,16-Oct-20,6300000,Paramount Floraville,Sector 135,4.76,2.333333333,3.977777778
1118,1850,0,4,6756,3,3,40444,,28.511198,,Sector-109 Gurgaon,77.003165,Vashist & Company,4-Nov-20,12500000,Chintels Paradiso,New Palam Vihar,3.06,1.333333333,3.688888889
1119,1525,0,3,3432,3,3,367530,1,28.592339,1,Techzone 4 Greater Noida West,77.45368,INVESTORS HOUSE INFRA INDIA,29-Oct-20,5200250,Habitech Panchtatva,Amrapali Dream Valley,4.57,1.777777778,3.9
1120,3117,0,3,9945,3,3,5270,,28.402135,,Sector-65 Gurgaon,77.065428,Nirvana Estates,16-Nov-20,31000000,M3M Golfestate,Sohna Road,3.36,1.888888889,3.777777778
1121,1825,31-Dec-24,4,3452,3,3,1010780,,28.701233,,Raj Nagar Extension,77.409056,Ideas Incorporated,10-Oct-20,6300000,Migsun Atharva,Raj Nagar,4.23,2,3.866666667
1122,1100,1-Mar-23,2,5500,2,2,475798,1,28.580651,1,Sector-150 Noida,77.327184,ValueMax Advisors,4-Nov-20,5500000,TATA Eureka Park,Sector 51,5,2.666666667,4.1
1123,1195,0,3,6276,2,2,40642,1,28.438547,1,Sector-150 Noida,77.482162,TAILORBIRD,30-Oct-20,7379125,ACE Golfshire,Sector 132,4.23,1.888888889,3.644444444
1124,2095,0,3,6209,4,3,40642,1,28.438547,1,Sector-150 Noida,77.482162,TAILORBIRD,30-Oct-20,12936625,ACE Golfshire,Sector 132,4.23,1.888888889,3.644444444
1125,1575,1-Mar-23,2,10000,4,3,475798,1,28.580651,1,Sector-150 Noida,77.327184,TAILORBIRD,30-Oct-20,7875000,TATA Eureka Park,Sector 51,5,2.666666667,4.1
1126,945,0,2,2485,2,2,0,,28.47439,,Noida Extension Sec 1,77.50399,Poonji Mantra,7-Oct-20,2349000,Vihan Haritej,Knowledge Park,4.87,1.888888889,4
1127,1105,0,2,5800,2,2,5512,1,28.563657,1,Sector-78 Noida,77.386375,SRD Builders,9-Nov-20,6409000,Mahagun Moderne,Sector 72,4.93,1.777777778,4
1128,342,0,1,5847,1,1,0,,28.4595,,"sector 36A, gurgaon",77.02664,Surendra Realtor,23-Oct-20,2000000,AVL infrastructure pvt.Ltd.,Sadar Bazar,4.89,2.222222222,4.122222222
1129,1895,0,3,6069,3,3,8240,,28.508284,,Sector-137 Noida,77.409637,,28-Oct-20,11500000,Ajnara Daffodil,Sector 135,4.76,2.333333333,3.977777778
1130,1632.11,0,,18993,,3,91946,1,28.409463,1,Sector-59 Gurgaon,77.108186,Elite Landbase Pvt Ltd,11-Nov-20,29372736,Mahindra Luminare,Sector 56,4.94,2.333333333,4.1
1131,3384.52,0,5,18996,7,5,91946,1,28.409463,1,Sector-59 Gurgaon,77.108186,Elite Landbase Pvt Ltd,11-Nov-20,60923230,Mahindra Luminare,Sector 56,4.94,2.333333333,4.1
1132,2009.05,0,3,19008,6,4,91946,1,28.409463,1,Sector-59 Gurgaon,77.108186,Elite Landbase Pvt Ltd,11-Nov-20,36162000,Mahindra Luminare,Sector 56,4.94,2.333333333,4.1
1133,5900,0,3,14035,6,5,5270,1,28.402135,1,Sector-65 Gurgaon,77.065428,Elite Landbase Pvt Ltd,11-Nov-20,53100000,M3M Golfestate,Sohna Road,3.36,1.888888889,3.777777778
1134,5219,0,,14035,4,4,5270,0,28.402135,,Sector-65 Gurgaon,77.065428,Elite Landbase Pvt Ltd,11-Nov-20,46971000,M3M Golfestate,Sohna Road,3.36,1.888888889,3.777777778
1135,4742,0,,12175,3,3,5270,0,28.402135,,Sector-65 Gurgaon,77.065428,Elite Landbase Pvt Ltd,11-Nov-20,40307000,M3M Golfestate,Sohna Road,3.36,1.888888889,3.777777778
