,area_sqft,availability_date,balcony,base_price,bathroom,bedrooms,id,kitchens,lattitude,living,locality_name,longitude,owner_name,post_date,price,property_name,zomato loc,zomato popularity,zomato price,zomato rating
517,592.660334,1-Jun-23,,18715,2,2,1048430,1,19.261081,1,Dahisar (East),72.87335,Realtors studio,23-Oct-20,7999000,Dynamix Avanya,Dahisar East,4.69,1.777777778,4.011111111
518,640,1-Mar-21,,32000,2,2,12502,0,19.038569,,Wadala,72.879407,Mystic Realtors,22-Oct-20,20480000,Lodha New Cuffe Parade,Sion,4.73,1.888888889,4.1
519,599,1-Jun-21,,25041,2,2,145247,1,19.05175,1,Chembur (East),72.886647,Mystic Realtors,22-Oct-20,14999559,Altavista,,,,
520,682,1-Dec-21,,24193,2,2,454137,0,19.129622,,Kanjur Marg (East),72.933199,Mystic Realtors,22-Oct-20,14322000,Arkade Earth,Bhandup,4.74,2.222222222,4
521,965,1-Dec-20,,25388,3,3,277451,0,19.170606,,Mulund (West),72.937278,Mystic Realtors,22-Oct-20,21423000,Sheth Montana,,,,
522,592,1-Jun-23,,23648,2,2,150467,0,19.133389,,Kanjur Marg (East),72.935688,Mystic Realtors,22-Oct-20,12500000,Runwal Bliss,Bhandup,4.74,2.222222222,4
523,983,1-Oct-21,,25940,3,3,40216,0,19.136794,,Kanjur marg (west),72.930672,Mystic Realtors,22-Oct-20,23599864,Runwal Forests,,,,
524,293.531553,1-Oct-25,,9181,,1,1036461,0,19.252222,,Kalher,73.018153,BestGhar.com,7-Nov-20,2695014,Dosti Greater Thane,,,,
525,721.47,1-Dec-20,,23978,2,2,262553,0,19.205175,,Kandivali (East),72.87121,Labdhi Estates,24-Oct-20,16600000,Shapoorji Sarova,,,,
526,329.267701,1-Dec-21,,15115,1,1,1036276,0,19.03819,,Sector-17 Kalamboli,73.096785,Capitor Ventures Pvt. Ltd.,24-Oct-20,4973164,Sai Dham Kalamboli,,,,
527,1350,0,,17407,2,2,123511,1,19.22318,1,Borivali (West),72.8349303,N. K. Realtors,30-Oct-20,23500000,Kamala Garden Grove Phase 2,Borivali West,4.94,2.222222222,4.066666667
528,466,1-Dec-23,,8742,1,1,1020862,0,19.182469,,Bhadra Nagar,73.089484,SP Property Consultants,24-Oct-20,4077500,Runwal Gardens,,,,
529,980,0,0,15307,2,2,405588,,19.154615,,Mulund (East),72.971477,,16-Nov-20,15000000,Saraswati Building,,,,
530,740,0,4,8243,2,1,208233,,19.258086,,kavesar,72.966515,Digambar properties,4-Nov-20,6100000,Unique Greens,,,,
531,1800,0,1,30277,4,3,0,,19.135215,,Andheri (West),72.823949,,13-Nov-20,54500000,Raheja Windermere,,,,
532,1200,0,2,28334,2,2,491831,,19.123236,,DN Nagar,72.827908,Lotus Realtors,5-Nov-20,33000000,Elita Flats,,,,
533,845,1-Oct-22,,14895,2,2,406422,0,19.080648,,Kharghar,73.073957,Sadguru Realtors,4-Nov-20,12487410,Paradise Sai World Empire,,,,
534,628,1-Jun-26,,11740,2,2,769683,1,18.947929,1,Panvel,73.184129,Sadguru Realtors,27-Oct-20,7500000,Wadhwa Wise City,,,,
535,756,1-Jun-22,,22486,2,3,805769,0,19.223747,,Dhokali,72.985359,MISSAM REAL ESTATE PROFESSIONALS INDIA PVT. LTD.,24-Oct-20,17000000,The Icon by Risland,,,,
536,561.55,1-Jun-22,,20479,2,2,805769,0,19.223747,,Dhokali,72.985359,MISSAM REAL ESTATE PROFESSIONALS INDIA PVT. LTD.,24-Oct-20,11000000,The Icon by Risland,,,,
537,1000,1-Oct-22,,5200,,2,1050042,0,18.986003,,Vadghar,73.096248,Clan Real Estate,11-Nov-20,5200000,Vighnaharta Sai Niwas,,,,
538,650,1-Oct-22,,5200,,1,1050042,0,18.986003,,Vadghar,73.096248,Clan Real Estate,11-Nov-20,3380000,Vighnaharta Sai Niwas,,,,
539,1088,0,,31250,3,3,5884,0,19.108387,,Goregaon (West),72.879092,Vi!shesh Realtors,23-Oct-20,27200000,Sunteck City Avenue 1,Marol,5,2.888888889,4.233333333
540,1555,0,0,12540,3,3,5428,,19.167961,,Goregaon (East),72.881176,,29-May-20,19500000,Mantri Serene,,,,
541,740,0,4,8243,2,1,208233,,19.26367,,kavesar,72.972515,Digambar properties,14-Nov-20,6100000,Unique Greens,,,,
542,406,0,,7304,2,2,758805,0,19.15209,,Badlapur,73.248893,Raj Group,22-Sep-20,2965500,Raj Tulsi Aadvik,Badlapur,4.42,1.444444444,3.811111111
543,634,0,,8124,2,2,423311,1,19.393891,1,Vasai East,72.864741,SkyHub Infra Realty Pvt. ltd.,9-Nov-20,5151000,Nicon Infinity,Vasai,4.93,2,4.1
544,424,0,,8067,1,1,423311,1,19.393891,1,Vasai East,72.864741,SkyHub Infra Realty Pvt. ltd.,9-Nov-20,3499000,Nicon Infinity,Vasai,4.93,2,4.1
545,915,1-Jun-25,,4200,,2,842906,0,19.407205,,Vasai East,72.846792,SkyHub Infra Realty Pvt. ltd.,6-Nov-20,3803655,Shantee Sterling Heights,Vasai,4.93,2,4.1
546,365.326766,1-Dec-21,,9580,,1,497025,0,19.395026,,Golani Naka,72.849125,SkyHub Infra Realty Pvt. ltd.,6-Nov-20,3500000,Agarwal Exotica,,,,
547,633,1-Apr-26,,9455,,2,1036034,0,19.398906,,Vasai East,72.841842,SkyHub Infra Realty Pvt. ltd.,6-Nov-20,4596846,Ornate Heights,,,,
548,464,1-Apr-26,,9714,,1,1036034,0,19.398906,,Vasai East,72.841842,SkyHub Infra Realty Pvt. ltd.,6-Nov-20,3387200,Ornate Heights,,,,
549,237,1-Dec-24,,16510,1,1,1050458,1,19.148382,1,Bhandup (West),72.932412,MT Properties,12-Nov-20,3913000,Marathon Neovalley,Bhandup,4.74,2.222222222,4
550,565,1-Sep-22,,9734,2,2,1022713,0,18.9826715,,Ulwe,73.0118743,Sai Ansh Realty,9-Nov-20,5500000,Sai Roseates,Ulwe,2.03,1.5,3.65
551,1105,1-Jun-24,,27149,,3,898471,0,19.023579,,Seawoods,73.016032,KALSI ESTATE CONSULTANT,12-Nov-20,30000000,L and T Seawoods Residences,,,,
552,770,1-Jun-24,,25974,,2,898471,0,19.023579,,Seawoods,73.016032,KALSI ESTATE CONSULTANT,12-Nov-20,18100000,L and T Seawoods Residences,,,,
553,968.82,0,,8849,,3,45972,0,19.267139,,Kalyan (West),73.081882,City Properties,10-Nov-20,8400000,Tata Amantra,,,,
554,676.95,0,,9161,,2,45972,0,19.267139,,Kalyan (West),73.081882,City Properties,10-Nov-20,5900000,Tata Amantra,,,,
555,454,1-Jun-24,,20264,1,1,765535,1,19.176683,1,Goregaon (East),72.86466,Arjun Properties,31-Oct-20,9199856,Applaud 38,,,,
556,341,1-Dec-23,2,14956,,1,1035372,0,19.281717,,Mira Road,72.870433,Disha Properties & Consultant,29-Oct-20,5100000,A H Sapphire,,,,
557,520,1-Dec-23,,14115,2,2,1035372,0,19.281717,,Mira Road,72.870433,Disha Properties & Consultant,29-Oct-20,7340000,A H Sapphire,,,,
558,591,1-Dec-22,,15566,2,2,555501,0,19.245347,,Dahisar (East),72.867757,PRATHAM VASTU,27-Oct-20,9199506,Guru Dwarka,,,,
559,400,1-Mar-23,,21250,,1,470083,0,19.036125,,Chembur (East),72.896427,Kamet Real Estate,27-Oct-20,8500000,Safal Ganga Smruti,,,,
560,529,1-Jun-27,,9315,2,2,1023686,1,19.063415,1,Taloja,73.119927,Ashtvinayak estate consultant,21-Oct-20,4600000,Arihant 4 Anaika,Kalamboli,4.12,2,3.855555556
561,750,0,0,17600,2,2,305781,,19.196284,,Orlem,72.838406,,7-Oct-20,13200000,Shree Siddhivinayak Towers,,,,
562,858,1-Aug-22,,17696,,2,15506,0,19.2094219,,Majiwada,72.9857213,Corazon Homes,16-Nov-20,15200000,Rustomjee Azziano,"Castle Mill, Thane West",4.97,2.555555556,4.144444444
563,1715,0,,11595,3,3,9812,0,19.208122,,Majiwada,72.988046,Corazon Homes,16-Nov-20,19885425,Rustomjee Urbania,"Majiwada, Thane West",4.97,2.555555556,4.144444444
564,711,1-Dec-22,,18182,2,2,501857,1,19.226362,1,Thane West,72.982513,Corazon Homes,16-Nov-20,11930580,Kalpataru Paramount,"Majiwada, Thane West",4.97,2.555555556,4.144444444
565,688.028488,1-Jun-24,,25289,2,2,530385,0,19.058253,,Subhash Nagar,72.90551,Ask realtors,6-Nov-20,17400000,Kyraa Ariso Apartment,,,,
566,643.035386,1-Jun-24,,43232,,2,1015724,0,18.996759,,Lower Parel,72.827794,Shree Bramha Real Estates,20-Oct-20,27799462,Lodha Vista,,,,
567,777,0,,14157,1,2,289759,1,19.233686,1,Kolshet Road,72.988423,Corazon Homes,12-Nov-20,1100000,Lodha Amara,,,,
568,1270,0,3,14567,2,2,0,,19.022432,,Belapur,73.03446,,10-Oct-20,18500000,Universal The Oasis,,,,
569,645,1-Mar-23,,8675,,2,1036133,0,19.218691,,Pisavli,73.127398,Pacific House,31-Oct-20,5750000,Saket Codename Upgrade,,,,
570,352,1-Jun-22,,25568,,1,751457,0,19.141985,,Jogeshwari (West),72.844466,Salim Yunus Merchant,23-Oct-20,8999936,Lodha Bel Air,,,,
571,575.330455,1-Jun-21,,12166,,2,761415,0,19.22581,,Balkum,72.994172,My Property Planner,6-Nov-20,7000000,Dosti West County,"Majiwada, Thane West",4.97,2.555555556,4.144444444
572,456,0,2,14474,2,1,78914,,19.269909,,Kasar vadavali,72.96477,XTRAFSI,29-Oct-20,6600000,Cosmos 27 GBR,,,,
573,1160,1-Apr-21,3,12242,2,2,46320,,19.228723,,Thane West,72.9763,,29-Jun-20,14200000,Rajesh Raj Torres,,,,
574,645,0,2,5244,1,1,480117,1,19.262755,1,Kalyan (West),73.123361,Fortune Properties,12-Nov-20,3300000,Raunak City 3,,,,
575,1266,0,,20451,,3,793368,0,19.233895,,Thane West,72.987559,Corazon Homes,28-Oct-20,19900000,Lodha Sterling,"Majiwada, Thane West",4.97,2.555555556,4.144444444
576,457,1-Jun-22,,22000,2,1,533069,1,19.216418,1,Borivali (West),72.853012,Vijay Realtors,21-Oct-20,10054000,Sunder Shree Madhuvan Dham,,,,
577,1300,0,3,9307,2,3,0,,19.24395861,,Thane West,72.98184557,,28-Oct-20,12100000,Shree Satya Shankar Residency,,,,
578,1171,0,,22203,3,3,378471,0,19.206298,,Pokhran-2,72.957126,Corazon Homes,16-Nov-20,25000000,Courtyard by Narang Realty and The Wadhwa Group,,,,
579,895.55648,28-Jan-21,,23572,3,3,377673,1,19.220413,,Pokhran-2,72.963985,Corazon Homes,12-Nov-20,21400000,Tata Serein,,,,
580,950,0,4,23684,2,3,0,,19.177675,,Goregaon (East),72.871925,Prop Square Realty,11-Nov-20,22500000,Riddhi Tower ,,,,
581,458,19-Jan-21,,12663,1,1,435746,0,19.282796,,Mira Road,72.886417,Ace Homes,20-Oct-20,5800000,JK Iris,,,,
582,650,1-May-22,,5555,1,1,1026165,0,18.966514,,Ulwe,73.042468,Dynamic Group,3-Nov-20,3610750,Dynamic Avenue,,,,
583,525,1-Jun-24,,5285,2,2,402967,0,18.885466,,Rasayani,73.172179,Raj Group,6-Oct-20,2775000,Tulsi Kalash City,,,,
584,1030,1-Mar-23,,24444,3,3,555329,0,19.146046,,Lokhandwala Andheri West,72.836278,Legend Siroya,20-Oct-20,25000000,Level The Residences,,,,
585,385,1-Sep-22,,8311,,1,901111,0,18.975948,,Ulwe,73.050545,Manvi Real Estate,11-Nov-20,3200000,Landmark Avenue,Ulwe,2.03,1.5,3.65
586,1166,0,2,7375,2,2,34766,1,19.02451,1,Roadpali,73.098819,Sharda Real estate,13-Nov-20,8600000,Integreat Radhe Krishna,,,,
587,2650,0,,7132,4,4,41098,1,19.036796,1,Roadpali,73.088697,Sharda Real estate,13-Nov-20,18900000,Platinum The Springs,,,,
588,1950,0,,7142,3,3,41098,1,19.036796,1,Roadpali,73.088697,Sharda Real estate,13-Nov-20,13928850,Platinum The Springs,,,,
589,670,1-Jun-25,,8208,1,1,896020,0,19.273813,,Miragaon,72.880641,SIGNATURE HOMES,10-Nov-20,5125500,Raj Akshay,Mira Road,4.98,1.666666667,3.966666667
590,990,1-Jun-25,,8151,2,2,896020,0,19.273813,,Miragaon,72.880641,SIGNATURE HOMES,10-Nov-20,7700000,Raj Akshay,Mira Road,4.98,1.666666667,3.966666667
591,702,1-Jun-23,,13211,,2,395211,0,19.266393,,Mira Road,72.871716,SIGNATURE HOMES,10-Nov-20,8824806,Kakad Paradise,,,,
592,561,1-Jun-23,,13580,,1,395211,0,19.266393,,Mira Road,72.871716,SIGNATURE HOMES,10-Nov-20,5700000,Kakad Paradise,,,,
593,904,1-Dec-22,,22014,3,3,797676,0,19.1885469,,Naupada,72.9615568,Dream Realtors,4-Nov-20,19900656,Pridedream Giriraj Dreams,,,,
594,720,1-Dec-22,,22917,2,2,797676,0,19.1885469,,Naupada,72.9615568,Dream Realtors,4-Nov-20,16500240,Pridedream Giriraj Dreams,,,,
595,779.952194,1-Mar-24,,44758,2,2,790691,1,19.026025,1,Mahalaxmi Sindhi Colony,72.843926,Xtreme Properties,4-Nov-20,34800000,Wadhwa Pristine,,,,
596,1103.730306,0,,36975,3,3,177429,0,19.066756,,Bandra Kurla Complex,72.852054,Bonus Aventus Services,5-Nov-20,40811000,Kanakia Paris,,,,
597,774.032049,0,,34998,2,2,177429,0,19.066756,,Bandra Kurla Complex,72.852054,Bonus Aventus Services,5-Nov-20,27090000,Kanakia Paris,,,,
598,798,0,,21226,2,2,378471,0,19.206298,,Pokhran-2,72.957126,Royalti Real Estate Pvt Ltd.,27-Oct-20,16500000,Courtyard by Narang Realty and The Wadhwa Group,,,,
599,1077.08,1-Dec-23,,25996,,3,898471,0,19.023579,,Seawoods,73.016032,New Project Deals,12-Nov-20,27999846,L and T Seawoods Residences,,,,
600,770,1-Dec-23,,24429,,2,898471,0,19.023579,,Seawoods,73.016032,New Project Deals,12-Nov-20,18100000,L and T Seawoods Residences,,,,
601,390,1-Jun-21,,7950,,1,803642,0,19.471114,,Virar West,72.803774,Shakti Realtors,21-Oct-20,3100110,Rustomjee Avenue L1 L2 and L4,,,,
602,512.04,1-Jun-21,,7949,,2,803642,0,19.471114,,Virar West,72.803774,Shakti Realtors,21-Oct-20,4069888,Rustomjee Avenue L1 L2 and L4,,,,
603,374,1-Feb-22,2,14586,1,1,798164,1,19.003982,1,Sector-11 Khanda Colony,73.114822,A ONE ESTATE CONSULTANT,17-Oct-20,4900000,Neelsidhi Orbit,,,,
604,675,1-Dec-20,,5200,1,1,1001441,0,18.972847,,Ulwe,73.110991,Clan Real Estate,2-Nov-20,3510000,Prime Exotica,Old Panvel,4.51,1.555555556,4.011111111
605,975,0,4,5078,2,2,8730,,19.467517,,Virar West,72.778451,Vantage Real Estate,30-Oct-20,4951000,Agarwal Lifestyle,,,,
606,530,1-Oct-21,,10566,2,2,502787,1,19.247825,1,Anjurdive,73.052334,Corazon Homes,12-Nov-20,5500000,Lodha Upper Thane,,,,
607,1270,0,2,30708,2,2,44314,,19.036751,,Mahim (West),72.843941,,16-Nov-20,39000000,Omkar Vayu,,,,
608,1635,0,,9357,3,3,309407,0,18.962483,,Sector 17 Ulwe,73.022319,AKT ASSOCIATES,3-Nov-20,15300000,Today Global Euphoria,Ulwe,2.03,1.5,3.65
609,705,1-Jun-22,,20992,,2,533069,0,19.216418,,Borivali (West),72.853012,Vijay Realtors,21-Oct-20,14800000,Sunder Shree Madhuvan Dham,,,,
610,1500,0,0,14000,2,3,0,,19.210773,,Naupada,72.97678,NIRVANA SPACE,30-Sep-20,21000000,on request,,,,
611,1750,0,1,21428,2,2,876997,,19.0235976,,Dadar (West),72.8378125,,16-Nov-20,37500000,Daya Niwas,Dadar Shivaji Park,4.99,2.555555556,4.233333333
612,1231,0,,17009,,3,15506,0,19.2094219,,Majiwada,72.9857213,Corazon Homes,12-Nov-20,20900000,Rustomjee Azziano,"Castle Mill, Thane West",4.97,2.555555556,4.144444444
613,424.958772,1-Dec-24,,13373,1,1,341415,1,19.263077,1,Kasar vadavali,72.957763,Seed Realty Investments,24-Oct-20,5643000,Raunak Bliss,,,,
614,840,0,3,4636,2,1,8730,,19.467517,,Virar West,72.778451,Vantage Real Estate,30-Oct-20,3895000,Agarwal Lifestyle,,,,
615,1705,0,1,31378,3,3,142789,,18.994035,,Abhyudaya Nagar,72.845135,,1-Nov-20,53500000,Kingston Tower,,,,
616,2200,0,1,50000,3,4,1015840,,19.1075424,,Juhu,72.8263142,Tejasvi Realty Pvt Ltd.,30-Oct-20,110000000,Jvpd Scheme,,,,
617,575,0,0,14260,1,1,92428,,19.221843,,Dhokali,72.982693,Individual Consultant,15-Nov-20,8200000,Kalpavriksha Garden CHS,,,,
618,950,0,2,20736,2,2,334443,,19.123431,,Andheri (West),72.830814,P Bug,15-Nov-20,19700000,Kaustubh D N Nagar Ratna Samuha CHS,Azad Nagar,5,2.777777778,4.177777778
619,670,1-Jun-25,,8656,1,1,896020,0,19.273813,,Miragaon,72.880641,Property Suggestion,11-Nov-20,5125500,Raj Akshay,Mira Road,4.98,1.666666667,3.966666667
620,990,1-Jun-25,,7777,2,2,896020,0,19.273813,,Miragaon,72.880641,Property Suggestion,11-Nov-20,7700000,Raj Akshay,Mira Road,4.98,1.666666667,3.966666667
621,629.149955,1-Jan-21,,16291,2,2,413809,1,19.25103,1,Dahisar (East),72.872084,Property Suggestion,10-Nov-20,10250000,Raj Rudraksha,Dahisar East,4.69,1.777777778,4.011111111
622,442.826846,1-Jan-21,,15355,1,1,413809,1,19.25103,1,Dahisar (East),72.872084,Property Suggestion,10-Nov-20,6800000,Raj Rudraksha,Dahisar East,4.69,1.777777778,4.011111111
623,1399,0,3,4074,2,3,237417,,19.203062,,Navare Nagar,73.18981,,9-Nov-20,5700000,Shree Samarth Guru Brahma,Ambernath,3.44,1.666666667,4
624,378,1-Dec-23,0,26190,2,1,0,,19.12645079,,Bhardawadi Road,72.84333821,Individual Consultant,6-Nov-20,9900000,Vraj One,,,,
625,800,0,4,25000,2,2,1005219,,19.18895,,Malad (West),72.83554,Vraj Ratan Real Estate,3-Nov-20,20000000,Raheja Interface Heights,Malad West,5,2.777777778,4.222222222
626,540,0,1,10555,1,1,775490,,19.259377,,Brahmand,72.978424,,3-Nov-20,5700000,Bramhand Phase 2,"Hiranandani Estate, Thane West",4.98,2.666666667,4.155555556
627,1000,0,1,22500,2,2,326707,,19.118422,,Powai,72.909931,UV Property,14-Nov-20,22500000,Cindrella Chs,,,,
628,1050,0,0,19048,2,2,22250,,19.046267,,Deonar,72.916419,,12-Nov-20,20000000,Sai Sanskar,,,,
629,628,1-Jun-21,,11942,2,2,4590,0,19.262051,,Dahisar (East),72.874692,India Housing,12-Nov-20,7500000,DB Ozone,,,,
630,419,1-Jun-21,,12052,1,1,4590,0,19.262051,,Dahisar (East),72.874692,India Housing,12-Nov-20,5050000,DB Ozone,,,,
631,247,1-Mar-22,,18623,2,1,752240,0,19.192069,,Malad (East),72.867136,J P Associate,10-Nov-20,4300000,Aarambh,Malad East,4.84,3.222222222,4.133333333
632,591,1-Dec-22,,15566,2,2,555501,0,19.245347,,Dahisar (East),72.867757,Ace Realty,8-Nov-20,9199506,Guru Dwarka,,,,
633,390,1-Dec-24,,18717,,1,1040015,0,19.096797,,Vikhroli (East),72.946219,Hallmark Homes,6-Nov-20,7300000,VaibhavLaxmi Victoria 54,,,,
634,968,0,,17600,,2,793368,0,19.233895,,Thane West,72.987559,RealTech,1-Nov-20,14986576,Lodha Sterling,"Majiwada, Thane West",4.97,2.555555556,4.144444444
635,1850,1-Dec-23,,8741,3,3,506913,0,19.069536,,Kharghar,73.073368,Khargharflats.com,19-Oct-20,16198600,Paradise Sai Aaradhya,Kharghar,4.95,2.111111111,3.944444444
636,369,1-Dec-20,,12601,1,1,128032,1,19.28188,1,Mira Road East,72.886298,India Housing,12-Nov-20,4650000,JP North,Mira Road,4.98,1.666666667,3.966666667
637,400,1-Jun-23,,20750,,1,1050175,0,19.130017,,Kanjur Marg (East),72.932701,Mystic Realtors,8-Nov-20,8300000,Runwal Avenue,,,,
638,750,0,0,20667,2,2,1002623,,19.1623701,,Bhandup (West),72.9376316,,10-Oct-20,14800000,Shree Usha Complex Chs Khandelwal Marg Bhandup W,Bhandup,4.74,2.222222222,4
639,675,0,1,12296,2,1,21819,,19.208551,,Lok Upvan,72.99198,Property Corner,2-Oct-20,8300000,Gawand Baug,,,,
640,318,1-Dec-21,,15408,,1,373294,0,19.223389,,Balkum,72.989916,Post Property Services Pvt. Ltd.,5-Nov-20,4700000,Piramal Vaikunth,,,,
641,423,1-Jun-24,,15957,,1,40792,0,19.223172,,Balkum,72.988263,Post Property Services Pvt. Ltd.,27-Oct-20,6700000,Runwal Eirene,"Majiwada, Thane West",4.97,2.555555556,4.144444444
642,37,1-Jan-23,0,96062,1,1,0,,19.244789,,Kalyan (West),73.123194,,16-Nov-20,3635000,Godrej Nirvan,,,,
643,975,0,4,4819,2,2,8730,,19.467517,,Virar West,72.778451,Vantage Real Estate,30-Oct-20,4699000,Agarwal Lifestyle,,,,
644,1300,0,3,20000,3,3,0,,19.178928,,Mulund (West),72.94985,Shree Hari Properties,18-Oct-20,26000000,mulund west,,,,
645,500,0,,20609,,1,217771,0,19.150146,,Bhandup (West),72.941438,JLL,4-Nov-20,10300000,Arunoday Heritage,,,,
646,730.007698,0,,21232,2,2,220291,0,19.129759,,Kanjur Marg (East),72.938635,JLL,4-Nov-20,15500000,Aadi Allure,,,,
647,1288,1-Dec-22,,17857,2,2,34780,0,19.192336,,Kanchpada,72.835411,JLL,3-Nov-20,23000000,Auris Serenity,,,,
648,1288,1-Dec-21,,17857,2,2,34780,0,19.192336,,Kanchpada,72.835411,JLL,3-Nov-20,19900000,Auris Serenity,,,,
649,967.67461,1-Jun-21,,29452,,3,379361,0,19.111403,,Chandivali,72.90143,JLL,3-Nov-20,28500000,Shapoorji Pallonji Vicinia,,,,
650,1964,0,,26476,3,3,30376,0,19.129361,,4 Bunglows,72.827936,JLL,3-Nov-20,52000000,Adani Western Heights,,,,
651,1934.829,1-Dec-22,4,37470,4,4,35042,1,19.12273,1,Andheri (West),72.830474,JLL,3-Nov-20,72500000,Bharat Skyvistas Bluez,,,,
652,921,0,,25515,2,2,5884,0,19.108387,,Goregaon (West),72.879092,JLL,3-Nov-20,20251869,Sunteck City Avenue 1,Marol,5,2.888888889,4.233333333
653,742.170905,1-Dec-22,,27618,2,2,16164,0,19.114265,,Marol,72.883513,JLL,2-Nov-20,20500000,Sheth Vasant Oasis,Marol,5,2.888888889,4.233333333
654,451.115049,1-Dec-22,,29177,1,1,16164,0,19.114265,,Marol,72.883513,JLL,2-Nov-20,13100000,Sheth Vasant Oasis,Marol,5,2.888888889,4.233333333
655,854,1-Nov-22,,30215,2,2,16164,0,19.114265,,Marol,72.883513,JLL,2-Nov-20,26000000,Sheth Vasant Oasis,Marol,5,2.888888889,4.233333333
656,678.448617,1-Oct-22,,30075,,2,16164,0,19.114265,,Marol,72.883513,JLL,2-Nov-20,20400000,Sheth Vasant Oasis,Marol,5,2.888888889,4.233333333
657,1482.511947,1-Aug-22,,29679,,3,16164,0,19.114265,,Marol,72.883513,JLL,2-Nov-20,44000000,Sheth Vasant Oasis,Marol,5,2.888888889,4.233333333
658,696.42433,1-Dec-21,,28861,,2,16164,0,19.114265,,Marol,72.883513,JLL,2-Nov-20,20100000,Sheth Vasant Oasis,Marol,5,2.888888889,4.233333333
659,1073.268469,1-Jun-24,,26052,,3,119923,0,19.221423,,Borivali (East),72.861228,RISE AND ABOVE PROPERTIES,4-Nov-20,27898000,Oberoi Sky City,Borivali East,4.89,2.111111111,4.055555556
660,1346,1-Jun-23,,27000,4,4,119923,0,19.221423,,Borivali (East),72.861228,RISE AND ABOVE PROPERTIES,4-Nov-20,36290852,Oberoi Sky City,Borivali East,4.89,2.111111111,4.055555556
661,352,1-Jun-22,,26383,,1,751457,0,19.141985,,Jogeshwari (West),72.844466,Future Prop Advisory,29-Oct-20,8999936,Lodha Bel Air,,,,
662,866,1-Jun-22,,24908,3,3,751457,0,19.141985,,Jogeshwari (West),72.844466,Future Prop Advisory,29-Oct-20,22099454,Lodha Bel Air,,,,
663,1250,0,0,12800,3,3,76758,,19.211356,,Majiwada,72.987655,Property Corner,29-Oct-20,16000000,Rustomjee Astraea,,,,
664,501,1-Jun-21,1,13194,2,1,761415,1,19.22581,1,Balkum,72.994172,Corazon Homes,28-Oct-20,6582000,Dosti West County,"Majiwada, Thane West",4.97,2.555555556,4.144444444
665,750.02,0,0,42665,2,2,92974,1,19.118634,1,Hiranandani Gardens - Powai,72.908448,Property Junction,23-Oct-20,32000000,Hiranandani Zen Atlantis,,,,
666,317,1-Jul-23,,16372,1,1,1018649,0,19.2120456,,Majiwada,72.9866594,One Space Realty,5-Nov-20,4650000,Lodha Quality Homes,,,,
667,633.99371,1-Dec-22,,20744,2,2,762705,1,19.071985,1,Pestom Sagar Colony,72.904788,S.K Realty,12-Nov-20,12700000,The Baya Junction,,,,
668,428.618498,1-Dec-22,,19838,2,1,762705,1,19.071985,1,Pestom Sagar Colony,72.904788,S.K Realty,12-Nov-20,8400000,The Baya Junction,,,,
669,495.031761,0,,21703,1,1,503601,0,19.068277,,Tilak Nagar,72.897334,S.K Realty,12-Nov-20,10700000,Silicon Enclave,,,,
670,462,1-Dec-24,,22446,,1,1006278,0,19.065407,,Tilak Nagar,72.896474,S.K Realty,12-Nov-20,10400000,Sanghvi S3 Proxima,,,,
671,850.34,1-Jun-25,,24108,,3,1036445,0,19.031834,,Nerul,73.022785,SB Enterprises,8-Nov-20,17697000,Moreshwar 19 East,Nerul,4.92,2,4.077777778
672,992,1-Sep-24,,32258,3,3,898078,1,19.072034,1,Santacruz (East),72.863015,Real NRI Service,6-Nov-20,32000000,Kalpataru Bliss,,,,
673,529.524,1-Jun-24,,31443,3,3,1040225,0,19.117033,,Ghansoli,73.005723,shivansh enterprises,5-Nov-20,16599491,Gami Asters,,,,
674,520.482,1-Jun-24,,29338,2,2,1040225,0,19.117033,,Ghansoli,73.005723,shivansh enterprises,5-Nov-20,14800000,Gami Asters,,,,
675,765,1-Jun-26,,13559,,2,551675,0,18.962697,,Panvel,73.131387,Jai Mata Di Enterprises,5-Nov-20,8200000,Arihant Aspire,Old Panvel,4.53,1.555555556,3.977777778
676,529,1-Jun-27,,9359,2,2,1023686,1,19.063415,1,Taloja,73.119927,Jai Mata Di Enterprises,5-Nov-20,4600000,Arihant 4 Anaika,Kalamboli,4.12,2,3.855555556
677,470,1-Jan-24,,9217,,2,1025077,0,19.164855,,Taloja,73.07464,Jai Mata Di Enterprises,5-Nov-20,4000000,Lodha Crown,Dombivali East,4.93,1.555555556,3.822222222
678,370,1-Dec-25,,24054,,1,1049011,0,19.127085,,Andheri (West),72.835417,Makaan aur Dukaan,5-Nov-20,8900000,JP Codename Stay Close,,,,
679,539.27139,1-Dec-25,,23921,,2,1049011,0,19.127085,,Andheri (West),72.835417,Makaan aur Dukaan,5-Nov-20,12900000,JP Codename Stay Close,,,,
680,672,1-Dec-23,,6281,2,2,144043,1,19.168574,1,Badlapur,73.227817,Ganadhish Enterprises,4-Nov-20,4000000,Ganadhish Parshuram Plaza,Badlapur,4.42,1.444444444,3.811111111
681,434,1-Dec-23,,7092,1,1,144043,1,19.168574,1,Badlapur,73.227817,Ganadhish Enterprises,4-Nov-20,3000000,Ganadhish Parshuram Plaza,Badlapur,4.42,1.444444444,3.811111111
682,980,1-Sep-21,,22000,3,3,14478,0,19.19188,,Malad (West),72.80878,Real NRI Service,3-Nov-20,21560000,Shreeji Atlantis,Marve,4.52,1.444444444,3.866666667
