,area_sqft,availability_date,balcony,base_price,bathroom,bedrooms,id,kitchens,latitude,living,locality_name,longitude,owner_name,post_date,price,property_name,zomato loc,zomato popularity,zomato price,zomato rating
0,919.990533,1-Jun-22,,6966,,3,32318,0,18.467265,,Hadapsar,73.934779,Corazon Homes,17-Nov-20,6408702,ARV Royale,Hadapsar,4.81,1.888888889,3.911111111
1,941,1-Dec-21,,5744,,3,799025,0,18.676427,,Chikhali,73.8117,Pruthvi Developers,17-Nov-20,5403000,Pruthvi Misty Greens,Chinchwad,4.5,2.777777778,4.055555556
2,623,1-Jun-23,,8507,2,2,776996,0,18.542816,,Wadgaon Sheri,73.927736,Kumar Properties,16-Oct-20,5300000,Kumar Palaash,Wadgaon Sheri,4.99,2.444444444,4.322222222
3,738,1-Dec-26,,7500,,2,1048457,0,18.655851,,Ravet,73.737225,URBAN SPACE CREATORS,17-Nov-20,5519218,Urban Skyline,Ravet,4.36,2.111111111,3.988888889
4,628.61176,1-Dec-20,,11467,2,2,186235,0,18.664255,,Moshi,73.83882,Kasturi Housing,19-Sep-20,0,Kasturi Apostrophe,Bhosari,4.33,2.111111111,3.977777778
5,693,1-Dec-23,,6525,,2,1046000,0,18.624057,,Tathawade,73.741686,Shree Sonigara Punamiya Associates,17-Nov-20,4520780,Vivanta,Hinjawadi,4.95,2.777777778,4.111111111
6,741.5,1-Dec-23,,9096,,2,786454,0,18.465097,,NIBM,73.907952,Royal contructions Combine India Pvt. Ltd.,5-Nov-20,6745323,Royal Palms,NIBM Road,4.93,2.222222222,4.055555556
7,772.525103,1-Dec-20,,0,3,3,186235,0,18.664255,,Moshi,73.83882,Kasturi Housing,19-Sep-20,0,Kasturi Apostrophe,Bhosari,4.33,2.111111111,3.977777778
8,377.27,1-Jun-22,1,7714,1,1,802550,1,18.588512,1,Wagholi,74.009025,Kolte-Patil Developers Ltd,27-Oct-20,2910448,Kolte Patil Ivy Nia,Wagholi,4.16,1.777777778,3.9
9,601.056176,1-Aug-22,,10874,,2,1011331,0,18.598699,,Hinjewadi,73.72611,Kolte-Patil Developers Ltd,13-Nov-20,6536000,Kolte Patil Life republic R3,Hinjawadi,4.95,2.777777778,4.111111111
10,1748.18,1-Mar-22,,13613,,4,838152,0,18.508162,,Bavdhan,73.762584,Kolte-Patil Developers Ltd,27-Oct-20,16500000,Kolte Patil 24K Stargaze,Bavdhan,4.82,2.222222222,4
11,1553.64,1-Mar-22,,13965,,3,838152,0,18.508162,,Bavdhan,73.762584,Kolte-Patil Developers Ltd,27-Oct-20,14000000,Kolte Patil 24K Stargaze,Bavdhan,4.82,2.222222222,4
12,520.86,1-Jun-22,2,7476,2,2,802550,1,18.588512,1,Wagholi,74.009025,Kolte-Patil Developers Ltd,27-Oct-20,3894268,Kolte Patil Ivy Nia,Wagholi,4.16,1.777777778,3.9
13,421.94488,1-Aug-22,,8411,1,1,1011331,0,18.598699,,Hinjewadi,73.72611,Kolte-Patil Developers Ltd,13-Nov-20,3549000,Kolte Patil Life republic R3,Hinjawadi,4.95,2.777777778,4.111111111
14,962,0,1,0,2,2,234315,1,20.0160649,1,Chikhali,75.79176,Silver Group,13-Nov-20,0,Silver City,Jalna Locality,3.32,1.222222222,3.944444444
15,677,0,,0,1,1,234315,1,20.0160649,1,Chikhali,75.79176,Silver Group,13-Nov-20,0,Silver City,Jalna Locality,3.32,1.222222222,3.944444444
16,1075.86,1-Dec-23,,10410,3,3,1031532,1,18.540596,1,Kharadi,73.936676,Goel Ganga Developments,4-Nov-20,10221100,Ganga Serio,Kharadi,5,2.333333333,4.044444444
17,807.08,1-Dec-23,,10214,2,2,1031532,1,18.540596,1,Kharadi,73.936676,Goel Ganga Developments,4-Nov-20,8044983,Ganga Serio,Kharadi,5,2.333333333,4.044444444
18,1431.06,1-Jan-25,,18941,4,4,41266,0,18.605131,,Wakad,73.75663,Kasturi Housing,22-Sep-20,27111726,Kasturi Epitome,Wakad,5,3.111111111,4.4
19,688.56,0,,10601,,2,37586,0,18.664048,,Moshi,73.843538,Kasturi Housing,19-Sep-20,7300000,Kasturi Voyage,Bhosari,4.33,2.111111111,3.977777778
20,839,1-Dec-23,,8031,,2,296231,0,18.474786,,Mohamadwadi,73.910116,Karandikar Life Spaces,13-Nov-20,6740526,Elina Living,Kondhwa,4.93,2.222222222,4.055555556
21,839,1-Dec-22,,8031,,2,296231,0,18.474786,,Mohamadwadi,73.910116,Karandikar Life Spaces,13-Nov-20,6740526,Elina Living,Kondhwa,4.93,2.222222222,4.055555556
22,1068,1-Jun-22,,13611,3,3,173967,0,18.505203,,Kothrud,73.806397,Parth Developers,23-Oct-20,14473900,Parth Saarrthi Srushti,Kothrud,4.96,2.444444444,4.177777778
23,839,1-Jun-22,,13772,2,2,173967,0,18.505203,,Kothrud,73.806397,Parth Developers,23-Oct-20,11550542,Parth Saarrthi Srushti,Kothrud,4.96,2.444444444,4.177777778
24,606.00757,1-Jun-23,2,11340,2,2,1032587,1,18.551311,1,Baner,73.778234,Athang Spaces LLP,13-Aug-20,6874464,Rachana Eternia,Baner,5,3,4.277777778
25,727,0,,9636,2,2,477434,1,18.57752,1,Balewadi,73.756421,Pristine properties,2-Nov-20,6100000,Equilife Homes,Hinjawadi,4.95,2.777777778,4.111111111
26,935,1-Jun-23,,8913,2,2,23150,0,18.579268,,Phase-3 Hinjewadi ,73.688758,Kasturi Housing,22-Sep-20,8500000,Kasturi Eon Homes,Hinjawadi,4.95,2.777777778,4.111111111
27,737,1-Mar-23,,7299,,2,1046611,0,18.658397,,Ravet,73.736507,ARKO REALTY,15-Oct-20,4900000,Star Vista,Ravet,4.36,2.111111111,3.988888889
28,935,1-Dec-20,,8913,2,2,23150,0,18.579268,,Phase-3 Hinjewadi ,73.688758,Kasturi Housing,27-Oct-20,8500000,Kasturi Eon Homes,Hinjawadi,4.95,2.777777778,4.111111111
29,764,1-Jun-25,,7322,2,2,1034520,1,18.61121,1,Marunji,73.716357,Pride and Purple Group,4-Nov-20,5400000,Park Astra,Hinjawadi,4.95,2.777777778,4.111111111
30,764,1-Dec-21,,7041,2,2,774052,0,18.61597,,Lohegaon,73.906482,Unique Group & Choice Group,3-Nov-20,5380000,Goodwill Unique Zest County,Lohegaon,4.06,1.111111111,3.155555556
31,1013,1-Oct-23,,7893,,3,1035768,0,18.653993,,Ravet,73.732578,MGM ASSOCIATES,12-Nov-20,7976814,Space 64 Meridien,Dehu Road,4.36,2.111111111,3.988888889
32,690,1-Sep-21,,7536,2,2,505635,0,18.659006,,Ravet,73.754024,SHREE DHARMARAJ DEVELOPERS,28-Oct-20,5200000,Raajlaxmi Greens,Ravet,4.36,2.111111111,3.988888889
33,404.507362,0,,14832,,2,57320,0,18.441118,,Katraj Kondhwa Road,73.883265,Kolte-Patil Developers Ltd,27-Oct-20,5999804,Kolte Patil Three Jewels,Kondhwa,4.96,2.111111111,4.066666667
34,538.195,0,,6688,2,2,35539,1,18.735865,1,Talegaon Dabhade,73.654662,Mas Creations,10-Oct-20,3600000,Mas Mahavirs Natura,Talegaon,0,0,0
35,1017,1-Jun-25,,7238,3,3,1034520,1,18.61121,1,Marunji,73.716357,Pride and Purple Group,4-Nov-20,7264431,Park Astra,Hinjawadi,4.95,2.777777778,4.111111111
36,515,1-Jun-23,,9581,1,1,1021417,0,18.521671,,Mundhwa,73.901225,Ranade Realtors LLP,17-Nov-20,4934500,Ranade Mayank,B.T. Kawade Road,3.88,1.666666667,3.677777778
37,889,1-Jun-23,,9590,2,2,1021417,0,18.521671,,Mundhwa,73.901225,Ranade Realtors LLP,17-Nov-20,8520000,Ranade Mayank,B.T. Kawade Road,3.88,1.666666667,3.677777778
38,941,1-Dec-21,,5744,,3,799025,0,18.676427,,Chikhali,73.8117,Pruthvi Developers,17-Nov-20,5403000,Pruthvi Misty Greens,Chinchwad,4.5,2.777777778,4.055555556
39,794,1-Oct-23,,8068,,2,1035768,0,18.653993,,Ravet,73.732578,MGM ASSOCIATES,27-Oct-20,6368426,Space 64 Meridien,Dehu Road,4.36,2.111111111,3.988888889
40,938,1-Apr-23,,7283,3,3,901360,1,18.661004,1,Ravet,73.732841,Unique Group,10-Oct-20,6832000,Unique K Ville,Ravet,4.36,2.111111111,3.988888889
41,828,1-Dec-21,,5863,,2,799025,0,18.676427,,Chikhali,73.8117,Pruthvi Developers,12-Nov-20,4810200,Pruthvi Misty Greens,Chinchwad,4.5,2.777777778,4.055555556
42,454.77,1-Oct-24,,6608,,1,763977,0,18.451952,,Undri,73.925185,Mayuri Landmarks LLP,17-Nov-20,2985958,Mayuri Infinity,NIBM Road,4.81,1.888888889,3.911111111
43,430,1-Jul-24,,8720,,1,1048106,0,18.496541,,Shewalewadi,73.96785,Joyville Hadapsar Annex,10-Oct-20,3655000,Shapoorji Joyville Hadapsar Annexe,Pune-Solapur Road,1.5,2,2.988888889
44,712.031985,0,,12218,,3,57320,0,18.441118,,Katraj Kondhwa Road,73.883265,Kolte-Patil Developers Ltd,27-Oct-20,8700000,Kolte Patil Three Jewels,Kondhwa,4.96,2.111111111,4.066666667
45,402.246943,0,,9198,1,1,57320,0,18.441118,,Katraj Kondhwa Road,73.883265,Kolte-Patil Developers Ltd,27-Oct-20,3700000,Kolte Patil Three Jewels,Kondhwa,4.96,2.111111111,4.066666667
46,697.07,1-Jun-25,,7890,,2,154262,0,18.5178736,,Hadapsar,73.9127233,Wellwisher Group,13-Oct-20,5500000,Wellwisher Kiarah Terrazo,Ghorpadi,3.88,1.666666667,3.677777778
47,830,1-Apr-23,,7559,2,2,901360,0,18.661004,,Ravet,73.732841,Unique Group,24-Oct-20,6366146,Unique K Ville,Ravet,4.36,2.111111111,3.988888889
48,548.635983,0,,4921,,2,143513,0,18.748217,,Chakan,73.872567,KALP BUILDTECH,2-Nov-20,2700000,Kalp Residency,Chakan,0.3,2,3
49,650,0,,8189,,2,5314,0,18.474148,,Hadapsar,73.936504,Kumar Properties,6-Nov-20,6038000,Kumar Pebble Park,Hadapsar,4.81,1.888888889,3.911111111
50,705,0,,6959,,2,36800,0,18.602042,,Lohegaon,73.920262,SHREE JAGADGURU DEVELOPERS,9-Nov-20,4891500,JD Green Paradise,Lohegaon,4.06,1.111111111,3.155555556
51,726,1-Jul-24,,7824,,2,1048106,0,18.496541,,Shewalewadi,73.96785,Joyville Hadapsar Annex,10-Oct-20,5850000,Shapoorji Joyville Hadapsar Annexe,Pune-Solapur Road,1.5,2,2.988888889
52,693,1-Jun-22,,8163,,2,415967,0,18.59373,,Hinjewadi,73.725639,Global Group,4-Nov-20,5657950,Global Lifestyle,Hinjawadi,4.95,2.777777778,4.111111111
53,544.545701,0,,4781,,1,143513,0,18.748217,,Chakan,73.872567,KALP BUILDTECH,17-Nov-20,2603584,Kalp Residency,Chakan,0.3,2,3
54,735,1-Dec-22,,9508,2,2,1008407,1,18.547977,1,Kharadi,73.934294,Prasun Associates,30-Oct-20,6989000,Prasun Sarvam,Kharadi,5,2.333333333,4.044444444
55,1047,1-Apr-24,,7646,3,3,1018836,1,18.531933,1,Keshav Nagar,73.945559,Unique Properties,4-Nov-20,8006154,Unique Legacy,Mundhwa,4.78,3.222222222,4.211111111
56,590,0,,5263,,1,36800,0,18.602042,,Lohegaon,73.920262,SHREE JAGADGURU DEVELOPERS,9-Nov-20,3105000,JD Green Paradise,Lohegaon,4.06,1.111111111,3.155555556
57,1088,1-Apr-24,2,7638,3,3,1018836,0,18.531933,,Keshav Nagar,73.945559,Unique Properties,17-Nov-20,8299465,Unique Legacy,Mundhwa,4.78,3.222222222,4.211111111
58,894,1-Mar-22,,12601,2,2,102221,1,18.485648,1,Karve Nagar,73.812942,Parth Developers,29-Oct-20,11268048,Parth Enclave,Karve Nagar,4.97,2.555555556,3.833333333
59,617,1-Dec-23,,7312,,2,1050383,0,18.460076,,NIBM,73.925764,Vasupujya Corporation,13-Nov-20,4512000,Neco Beaumont,NIBM Road,4.81,1.888888889,3.911111111
60,766.4,1-Jun-23,,7767,2,2,890663,0,18.663358,,Ravet,73.746453,Sonigara Homes & Bhosale Associates,5-Nov-20,5929125,Sonigara Presidency,Ravet,4.36,2.111111111,3.988888889
61,1405.13,1-Dec-22,,7675,3,3,41790,0,18.593156,,Dhanori,73.893483,Goel Ganga Developments,4-Nov-20,8871932,Goel Ganga Aria,Dhanori,4.21,1.555555556,3.955555556
62,719.14,1-Dec-22,,8284,2,2,41790,0,18.593156,,Dhanori,73.893483,Goel Ganga Developments,4-Nov-20,5957722,Goel Ganga Aria,Dhanori,4.21,1.555555556,3.955555556
63,993,1-Dec-25,,9009,3,3,1048536,0,18.627597,,Tathawade,73.7433013,AUSTIN REALTY,17-Nov-20,8905760,Austin County,Hinjawadi,4.95,2.777777778,4.111111111
64,457.4,1-Jun-23,,7350,1,1,1021231,0,18.6163872,,Dighi,73.876963,J.K HOMES,13-Oct-20,3361692,JK Shivom,Bhosari,4.33,2.111111111,3.977777778
65,911,0,,8116,3,3,52292,0,18.494879,,Manjri,73.962943,Jhala Group,19-Oct-20,7650000,Jhala Manjri Greenwoods,Hadapsar,4.81,1.888888889,3.911111111
66,740,1-Mar-22,,4823,2,2,393851,0,18.573296,,Wagholi,74.026141,Bright Era Builders,24-Oct-20,3569760,Bright Aristo,Wagholi,4.16,1.777777778,3.9
67,431.309473,1-Dec-20,,6826,1,1,897350,0,18.684738,,Chikhali,73.806923,SB Patil Group,9-Nov-20,2944200,Ganesh Joynest,Bhosari,4.5,2.777777778,4.055555556
68,694,1-Jun-24,,7776,2,2,1035095,0,18.4898807,,Manjri,73.9660603,Jhala Group,2-Nov-20,5385000,Tranquility Annexe,Pune-Solapur Road,1.5,2,2.988888889
69,497,1-Jun-24,,7608,1,1,1035095,0,18.4898807,,Manjri,73.9660603,Jhala Group,27-Oct-20,3792000,Tranquility Annexe,Pune-Solapur Road,1.5,2,2.988888889
70,663.917352,1-Dec-20,,6426,2,2,897350,0,18.684738,,Chikhali,73.806923,SB Patil Group,9-Nov-20,4266600,Ganesh Joynest,Bhosari,4.5,2.777777778,4.055555556
71,853,1-Apr-24,2,7481,3,2,1018836,0,18.531933,,Keshav Nagar,73.945559,Unique Properties,17-Nov-20,6618294,Unique Legacy,Mundhwa,4.78,3.222222222,4.211111111
72,451,1-Dec-24,,8268,1,1,1035229,0,18.59731,,Wakad,73.76188,Adi Siddhashila Associates,28-Oct-20,3728868,Adi W 57,Wakad,5,3.111111111,4.4
73,886,0,,8447,2,2,52292,0,18.494879,,Manjri,73.962943,Jhala Group,12-Nov-20,7131000,Jhala Manjri Greenwoods,Hadapsar,4.81,1.888888889,3.911111111
74,490,1-Mar-22,,4741,1,1,393851,0,18.573296,,Wagholi,74.026141,Bright Era Builders,24-Oct-20,2323580,Bright Aristo,Wagholi,4.16,1.777777778,3.9
75,441.212261,1-Dec-21,,7139,,1,891170,0,18.439744,,Ambegaon Budruk,73.847401,Shree Sadguru Developers,24-Sep-20,3150000,Govind Basil,Katraj,4.98,1.555555556,3.988888889
76,761,1-Dec-24,,8331,,2,1035229,0,18.59731,,Wakad,73.76188,Adi Siddhashila Associates,28-Oct-20,6256000,Adi W 57,Wakad,5,3.111111111,4.4
77,442,1-Dec-23,,7855,,1,1050383,0,18.460076,,NIBM,73.925764,Vasupujya Corporation,13-Nov-20,3472000,Neco Beaumont,NIBM Road,4.81,1.888888889,3.911111111
78,670,1-Jun-23,,6548,2,2,185433,0,18.572138,,Wagholi,73.980937,Manav Homes wagholi,30-Oct-20,4380197,Manav Wildwoods,Wagholi,4.16,1.777777778,3.9
79,675,1-Jun-22,,6545,2,2,185433,0,18.572138,,Wagholi,73.980937,Manav Homes wagholi,30-Oct-20,4410790,Manav Wildwoods,Wagholi,4.16,1.777777778,3.9
80,682,1-Jan-26,,8112,,2,1020864,0,18.599016,,Hinjewadi,73.711783,WAKADKAR VINODE ASSOCIATES,2-Nov-20,5532384,Green Life,Hinjawadi,4.95,2.777777778,4.111111111
81,433.354614,1-Jul-24,,5644,1,1,752234,0,18.724724,,Talegaon Dabhade,73.650917,TIRUPATI LANDS AND BUILDING CONSTRUCTIONS LLP,2-Nov-20,2421577,Mount Vista,Talegaon,0,0,0
82,576.191567,1-Jul-24,2,5523,2,2,752234,1,18.724724,1,Talegaon Dabhade,73.650917,TIRUPATI LANDS AND BUILDING CONSTRUCTIONS LLP,2-Nov-20,3182482,Mount Vista,Talegaon,0,0,0
83,675,1-Apr-24,,6545,2,2,185433,0,18.572138,,Wagholi,73.980937,Manav Homes wagholi,30-Oct-20,4410790,Manav Wildwoods,Wagholi,4.16,1.777777778,3.9
84,795,1-Dec-23,,8735,,2,1041843,0,18.507387,,Hadapsar,73.925501,Malpani Properties,6-Nov-20,6944325,Unika,Hadapsar,5,2.888888889,4.266666667
85,752,1-Dec-25,,9229,2,2,1048536,0,18.627597,,Tathawade,73.7433013,AUSTIN REALTY,17-Nov-20,6908893,Austin County,Hinjawadi,4.95,2.777777778,4.111111111
86,793.3,1-Dec-22,,6727,2,2,1032277,0,18.63152,,Punawale,73.735289,Shree Sai Landmark,6-Nov-20,5319500,Shantai Divine Bliss,Hinjawadi,4.95,2.777777778,4.111111111
87,549.29,1-Jun-23,,7758,1,1,890663,1,18.663358,1,Ravet,73.746453,Sonigara Homes & Bhosale Associates,5-Nov-20,4258115,Sonigara Presidency,Ravet,4.36,2.111111111,3.988888889
88,1067,1-Dec-23,,8735,,3,1041843,0,18.507387,,Hadapsar,73.925501,Malpani Properties,6-Nov-20,9320245,Unika,Hadapsar,5,2.888888889,4.266666667
89,612,1-Feb-24,,5532,2,2,1043036,0,18.465169,,Phursungi,73.970235,Malpani Properties,23-Oct-20,3385664,Malpani Green Park,Hadapsar,4.81,1.888888889,3.911111111
90,625,1-Sep-23,,5656,2,2,1021426,1,18.676681,1,Dudulgaon,73.882508,Jayhind Group,13-Oct-20,3535000,Jayhind Hillside,Bhosari,4.33,2.111111111,3.977777778
91,465,1-Jan-26,,7947,,1,1020864,0,18.599016,,Hinjewadi,73.711783,WAKADKAR VINODE ASSOCIATES,27-Oct-20,3695355,Green Life,Hinjawadi,4.95,2.777777778,4.111111111
92,435,1-Sep-23,,5572,1,1,1021426,1,18.676681,1,Dudulgaon,73.882508,Jayhind Group,13-Oct-20,2424000,Jayhind Hillside,Bhosari,4.33,2.111111111,3.977777778
93,598,1-Dec-22,,5882,,1,528479,0,18.677737,,Chikhali,73.823074,A V Corporation,2-Nov-20,3517436,AV Vitthal Capital,Bhosari,4.5,2.777777778,4.055555556
94,440,1-Feb-24,,5040,1,1,1043036,0,18.465169,,Phursungi,73.970235,Malpani Properties,23-Oct-20,2217705,Malpani Green Park,Hadapsar,4.81,1.888888889,3.911111111
95,1424,1-Dec-25,,11024,,4,804209,0,18.575465,,Viman Nagar,73.90743,Shubh Landmarks,17-Nov-20,15699035,Shubh Gateway,Lohegaon,4.06,1.111111111,3.155555556
96,749,1-Dec-22,,5873,,2,528479,0,18.677737,,Chikhali,73.823074,A V Corporation,27-Oct-20,4398877,AV Vitthal Capital,Bhosari,4.5,2.777777778,4.055555556
97,526,1-Dec-22,,8903,1,1,797842,1,18.59379,1,Wakad,73.750408,PRAPTI HOMES,10-Oct-20,4678277,Prapti Estella,Wakad,4.95,2.777777778,4.111111111
98,625.07,1-Dec-22,,6319,2,2,898548,1,18.440446,1,Kondhwa Budruk,73.895067,Raghunandan Associates,15-Oct-20,3950000,Raghunandan Kasturi,Kondhwa,4.96,2.111111111,4.066666667
99,452,1-Dec-22,,6375,,1,898548,0,18.440446,,Kondhwa Budruk,73.895067,Raghunandan Associates,15-Oct-20,2881500,Raghunandan Kasturi,Kondhwa,4.96,2.111111111,4.066666667
100,1277,1-Dec-25,,10753,3,3,804209,0,18.575465,,Viman Nagar,73.90743,Shubh Landmarks,17-Nov-20,13697038,Shubh Gateway,Lohegaon,4.06,1.111111111,3.155555556
101,669.51458,1-Dec-21,,7416,,2,891170,0,18.439744,,Ambegaon Budruk,73.847401,Shree Sadguru Developers,24-Sep-20,4950000,Govind Basil,Katraj,4.98,1.555555556,3.988888889
102,381.472616,1-Apr-22,,11583,1,1,1020871,0,18.591051,,Wakad,73.752679,R S DEVELOPERS,30-Oct-20,4480500,RS Royal Castle,Hinjawadi,4.95,2.777777778,4.111111111
103,746,1-Mar-24,,8059,,2,1031752,0,18.620672,,Tathawade,73.73602,CARATLANE LANDMARKS LLP,25-Oct-20,6174318,Caratlane Marigold,Ravet,4.95,2.777777778,4.111111111
104,466.937982,1-Apr-22,,10755,2,2,1020871,0,18.591051,,Wakad,73.752679,R S DEVELOPERS,30-Oct-20,4870500,RS Royal Castle,Hinjawadi,4.95,2.777777778,4.111111111
105,430.556,1-Jun-21,,9080,,1,797935,0,18.634456,,Bhosari,73.846706,Shivrudra Builders & Developers,10-Sep-20,3909130,Shivrudra Shivam Heights,Bhosari,4.33,2.111111111,3.977777778
106,599.23,1-Jun-21,1,9293,2,2,797935,1,18.634456,1,Bhosari,73.846706,Shivrudra Builders & Developers,10-Sep-20,5569502,Shivrudra Shivam Heights,Bhosari,4.33,2.111111111,3.977777778
107,740,1-Dec-22,,8671,2,2,797842,1,18.59379,1,Wakad,73.750408,PRAPTI HOMES,10-Oct-20,6382248,Prapti Estella,Wakad,4.95,2.777777778,4.111111111
108,791.7,1-Apr-24,,11936,,3,1036355,0,18.598419,,Hinjewadi,73.698679,Joyville Shapoorji Housing Pvt. Ltd,10-Nov-20,9359064,Shapoorji Joyville Codename Tornado,Hinjawadi,4.95,2.777777778,4.111111111
109,603.8,1-Apr-24,,11529,,2,1036355,0,18.598419,,Hinjewadi,73.698679,Joyville Shapoorji Housing Pvt. Ltd,10-Nov-20,6958620,Shapoorji Joyville Codename Tornado,Hinjawadi,4.95,2.777777778,4.111111111
110,415.06,1-Jun-21,,5111,,1,510123,0,18.721297,,Talegaon,73.667483,NAIKNAVARE BUILDCON PRIVATE LIMITED,11-Nov-20,2121753,Neelaya Naiknavare,Talegaon,3.98,1.555555556,3.644444444
111,577.7,1-Jun-21,,5128,,2,510123,0,18.721297,,Talegaon,73.667483,NAIKNAVARE BUILDCON PRIVATE LIMITED,11-Nov-20,2962743,Neelaya Naiknavare,Talegaon,3.98,1.555555556,3.644444444
112,513,1-Mar-24,,7937,,1,1031752,0,18.620672,,Tathawade,73.73602,CARATLANE LANDMARKS LLP,25-Oct-20,4149147,Caratlane Marigold,Ravet,4.95,2.777777778,4.111111111
113,714.5,0,,6520,2,2,339707,0,18.616125,,Hinjewadi,73.714172,Achalare Welworth Associates,28-Oct-20,4637086,Welworth Citrine,Hinjawadi,4.95,2.777777778,4.111111111
114,1091,0,,9215,3,3,42866,1,18.600905,1,Rahatani,73.784138,Orange County Group,24-Sep-20,10043684,Royal Orange County,Pimple Saudagar,4.97,2.888888889,3.988888889
115,618.493694,1-Dec-20,,16031,2,2,527595,1,18.556255,1,Baner,73.773553,Chlorophyll Associates,4-Nov-20,9915555,Capstone Chlorophyll,Baner,5,3,4.277777778
116,972.518365,1-Dec-20,,16453,3,3,527595,1,18.556255,1,Baner,73.773553,Chlorophyll Associates,17-Nov-20,16000904,Capstone Chlorophyll,Baner,5,3,4.277777778
117,747,0,,9733,2,2,39488,0,18.590324,,Pimple Gurav,73.823724,JAGTAP PROMOTERS AND BUILDERS,28-Oct-20,7456615,Engracia Apartments,Pimple Gurav,4.75,1.888888889,4.011111111
118,1008,1-Dec-21,,6991,3,3,838201,0,18.602495,,Dhanori,73.906616,Krisna Nirmaan Skyscraper LLP,15-Sep-20,7012700,Amorapolis,Lohegaon,4.06,1.111111111,3.155555556
119,677,1-Sep-21,,5371,2,2,804139,0,18.474495,,Phursungi,73.975559,AGN Developers,23-Sep-20,3600000,The Mpire,Hadapsar,4.81,1.888888889,3.911111111
120,701.27,1-Jan-21,,5294,,2,32322,0,18.690949,,Chikhali,73.807026,R.K Associates,14-Jul-20,3714050,Sonigara Blue Dice,Nigdi,4.33,2.111111111,3.977777778
121,458,1-Sep-21,,5240,1,1,804139,0,18.474495,,Phursungi,73.975559,AGN Developers,23-Sep-20,2400000,The Mpire,Hadapsar,4.81,1.888888889,3.911111111
122,450,0,,8902,1,1,444711,0,18.642465,,Akurdi,73.770593,Infinity Global,17-Oct-20,3949650,Infinity Krishna Kunj,Akurdi,4.5,2.777777778,4.055555556
123,640.559689,1-Dec-23,,8736,2,2,8514,0,18.520877,,Bavdhan,73.769876,Satyam Group,17-Nov-20,5596000,Satyam Shrey,Bavdhan,4.82,2.222222222,4
124,457.25,1-Dec-27,,9813,1,1,1031491,0,18.592361,,Wakad,73.772443,Chandrarang Developers and Builders Pvt Ltd,9-Nov-20,4500000,Chandrarang Serenity,Wakad,5,3.111111111,4.4
125,587,1-Dec-20,,6814,2,2,805473,1,18.595713,1,Lohegaon,73.920535,Shree Ram developer,11-Nov-20,3999818,Shreeram Kalash,Lohegaon,4.06,1.111111111,3.155555556
126,1126.657413,1-Dec-27,,11523,,3,1045663,0,18.536043,,Mundhwa,73.945731,Puravankara Projects Ltd,17-Nov-20,12985294,Purva Emerald Bay,Mundhwa,4.78,3.222222222,4.211111111
127,853.792548,0,,5401,2,2,42750,0,18.727478,,Talegaon,73.642058,NAIKNAVARE BUILDCON PRIVATE LIMITED,13-Nov-20,4611503,Naiknavare Eagles Nest,Old Mumbai-Pune Highway,0,0,0
128,996,1-Jun-24,,5875,3,3,390101,0,18.684101,,Moshi,73.837878,Pristine properties,14-Oct-20,5835875,Pristine Greens,Bhosari,4.33,2.111111111,3.977777778
129,784,0,1,6122,2,2,108207,1,18.622725,1,Lohegaon,73.916213,Pride Builders LLP,4-Nov-20,4599728,Pride World City,Lohegaon,4.06,1.111111111,3.155555556
130,927.417624,1-Dec-27,,11521,,2,1045663,0,18.536043,,Mundhwa,73.945731,Puravankara Projects Ltd,17-Nov-20,10680894,Purva Emerald Bay,Mundhwa,4.78,3.222222222,4.211111111
131,846,1-Jun-22,,11333,,2,1024689,0,18.567023,,Viman Nagar,73.916125,F5 Realtors,15-Oct-20,9573000,F5 Eastwoods,Viman Nagar,5,2.666666667,4.277777778
132,730,1-Jun-26,,7286,2,2,540895,0,18.62993,,Punawale,73.741193,The Ecopolitian,30-Sep-20,5319000,Ahura Ecopolitan,Hinjawadi,4.95,2.777777778,4.111111111
133,711.45,1-Jun-21,,8107,,2,246677,0,18.600227,,Wakad,73.752127,Lifestyle Developments,14-Oct-20,5767791,Royal Oak,Wakad,5,3.111111111,4.4
134,504,1-Jun-22,,12152,,1,1024689,0,18.567023,,Viman Nagar,73.916125,F5 Realtors,15-Oct-20,6125000,F5 Eastwoods,Viman Nagar,5,2.666666667,4.277777778
135,505,1-Dec-21,,7351,1,1,391381,0,18.601239,,Rahatani,73.786047,Harsha Properties,2-Nov-20,3712500,Harsha KK Chrysanth,Pimple Saudagar,4.97,2.888888889,3.988888889
136,674,1-Dec-21,,6364,2,2,762728,0,18.652978,,Ravet,73.72514,MOHISHA REALTORS LLP,5-Nov-20,4272000,Mohisha The Skylark,Ravet,4.36,2.111111111,3.988888889
137,476,1-Dec-23,,6294,,1,43696,0,18.446671,,Dhayari,73.796168,Sharada Erectors Pvt. Limited,18-Sep-20,2995944,Sharada Myria,Sinhgad Road,4.8,2,4.066666667
138,804,1-Dec-20,,5865,2,2,393001,0,18.457678,,Undri,73.92526,Atria Constructions,30-Sep-20,4800000,Atria Grande,NIBM Road,4.81,1.888888889,3.911111111
139,1012,0,,5100,,2,529945,0,18.619353,,Dighi,73.89102,Thakre Developers,25-Aug-20,5161200,Thakre Samarth Niwas,Bhosari,4.33,2.111111111,3.977777778
