,area_sqft,availability_date,balcony,base_price,bathroom,bedrooms,id,kitchens,lattitude,living,locality_name,longitude,owner_name,post_date,price,property_name,zomato loc,zomato popularity,zomato price,zomato rating
472,711.0,"Dec 01, 2022",,16780,2,2.0,501857,1,19.226362,1,Thane West,72.982513,Seed Realty Investments,"Oct 24, 2020",11930580.0,Kalpataru Paramount,"Majiwada, Thane West",4.97,2.5555555555555554,4.144444444444445
473,1205,0,4,19088,2,3,15322,,19.216018,,Asha Nagar,72.866469,,"Nov 02, 2020",23000000,Kanakia Samarpan,,,,
474,457.0,"Mar 01, 2021",,20604,,1.0,368642,0,19.241084,,Dahisar (East),72.863688,ONE REALTY,"Nov 09, 2020",9403236.0,A and O Realty Eminente,,,,
475,705.0,0,,4249,,1.0,12640,0,19.08482,,Taloja,73.122439,Pioneer Group,"Nov 13, 2020",2996000.0,Om Sai Shubham,,,,
476,600,0,1,24167,1,1,508399,,19.107574,,Vile Parle (West),72.83615,,"Nov 04, 2020",14500000,Central Bank CHS,,,,
477,768.0,"Dec 01, 2023",,21100,,2.0,277451,0,19.170606,,Mulund (West),72.937278,BestGhar.com,"Oct 29, 2020",16128000.0,Sheth Montana,,,,
478,527.0,"Dec 01, 2022",,18785,2,2.0,501857,1,19.226362,1,Thane West,72.982513,Pin Click Property Management Pvt Ltd,"Oct 20, 2020",8764010.0,Kalpataru Paramount,"Majiwada, Thane West",4.97,2.5555555555555554,4.144444444444445
479,516.344283,"Jun 01, 2023",,23046,2,2.0,1048430,1,19.261081,1,Dahisar (East),72.87335,Dream Property 97,"Nov 16, 2020",9799000.0,Dynamix Avanya,Dahisar East,4.69,1.7777777777777777,4.011111111111111
480,381.687894,"Jun 01, 2023",,15978,1,1.0,1048430,1,19.261081,1,Dahisar (East),72.87335,Dream Property 97,"Nov 16, 2020",5990000.0,Dynamix Avanya,Dahisar East,4.69,1.7777777777777777,4.011111111111111
481,461.0,"Jun 01, 2021",,7592,1,1.0,15198,1,18.93016,1,Panvel,73.127393,AKT ASSOCIATES,"Nov 11, 2020",3500000.0,Sai Proviso County,,,,
482,608.0,"Jun 01, 2021",,8488,2,2.0,15198,1,18.93016,1,Panvel,73.127393,AKT ASSOCIATES,"Nov 11, 2020",4600000.0,Sai Proviso County,,,,
483,1160.0,0,,9396,2,2.0,309407,0,18.962483,,Sector 17 Ulwe,73.022319,AKT ASSOCIATES,"Nov 03, 2020",10900000.0,Today Global Euphoria,Ulwe,2.03,1.5,3.65
484,728.0,"Jun 01, 2024",,17300,2,2.0,40792,0,19.223172,,Balkum,72.988263,BestGhar.com,"Oct 28, 2020",12594400.0,Runwal Eirene,"Majiwada, Thane West",4.97,2.5555555555555554,4.144444444444445
485,1031.935093,0,,30390,,3.0,53182,0,19.122967,,Marol,72.884005,JLL,"Oct 31, 2020",33000000.0,Kanakia Rainforest,,,,
486,441.85809499999993,0,,27610,,1.0,53182,0,19.122967,,Marol,72.884005,JLL,"Oct 31, 2020",12200000.0,Kanakia Rainforest,,,,
487,495.0,"Sep 01, 2022",,7878,1,1.0,789277,1,19.188581,1,Dombivli (East),73.085182,Lodha Group,"Nov 12, 2020",3900000.0,Lodha Panacea,,,,
488,684.0,"Sep 01, 2022",,8279,2,2.0,789277,1,19.188581,1,Dombivli (East),73.085182,Lodha Group,"Nov 12, 2020",5700000.0,Lodha Panacea,,,,
489,650,0,0,13539,2,1,0,,19.238369,,Thane West,72.99087,,"Nov 16, 2020",8800000,Orchid madhumalati chs,,,,
490,739.0,"Nov 01, 2022",,16618,2,2.0,767532,0,19.2247974,,Pokhran-2,72.9679227,DT REALTORS,"Nov 04, 2020",12000000.0,Ashar Edge,"Vasant Vihar, Thane West",5.0,2.5555555555555554,4.177777777777778
491,654.0,"Dec 01, 2023",,21501,,2.0,464919,0,19.207038,,Laxmi Nagar,72.970447,BestGhar.com,"Oct 28, 2020",14061654.0,Sheth Zuri,"Majiwada, Thane West",4.97,2.5555555555555554,4.144444444444445
492,463.92409,"Mar 01, 2022",,9484,1,1.0,502787,0,19.247825,,Anjurdive,73.052334,Post Property Services Pvt. Ltd.,"Oct 27, 2020",4400000.0,Lodha Upper Thane,,,,
493,1161,0,2,17183,2,2,15770,,19.128957,,Kanjur Marg (East),72.930681,,"Mar 05, 2020",19950000,Lodha Aurum Grande,Bhandup,4.74,2.2222222222222223,4.0
494,623.552727,"Jun 01, 2023",,22969,2,2.0,894390,0,19.216641,,Thane West,72.974112,R.S properties,"Nov 13, 2020",14329000.0,Shapoorji Northern Lights,"Majiwada, Thane West",5.0,2.5555555555555554,4.177777777777778
495,930.98,"Dec 01, 2023",2,38668,2,3.0,139153,1,19.022642,1,Dadar (West),72.839657,Uniq Consultancy,"Nov 13, 2020",36000000.0,Park Mist,,,,
496,458.111584,"Jun 01, 2023",,12442,,1.0,395211,0,19.266393,,Mira Road,72.871716,India Housing,"Nov 12, 2020",5700000.0,Kakad Paradise,,,,
497,571.0,"Dec 01, 2020",,11996,2,2.0,128032,0,19.28188,,Mira Road East,72.886298,India Housing,"Nov 12, 2020",6850000.0,JP North,Mira Road,4.98,1.6666666666666667,3.9666666666666663
498,361.0,0,1,15512,2,1.0,14912,1,19.269447,1,Mira Bhayandar,72.88065,India Housing,"Nov 12, 2020",5600000.0,Man Opus,,,,
499,393.0,"Jun 01, 2023",,13867,1,1.0,12006,0,19.266426,,Mira Road East,72.879845,India Housing,"Nov 12, 2020",5440000.0,Sanghvi Ecocity,,,,
500,458.0,"Feb 12, 2021",,13100,1,1.0,435746,0,19.282796,,Mira Road,72.886417,India Housing,"Nov 12, 2020",5800000.0,JK Iris,,,,
501,650.0,"Jan 01, 2021",,90769,1,1.0,128032,1,19.28188,1,Mira Road East,72.886298,India Housing,"Nov 12, 2020",4500000.0,JP North,Mira Road,4.98,1.6666666666666667,3.9666666666666663
502,658.0,"Feb 11, 2021",,14444,2,2.0,435746,0,19.282796,,Mira Road,72.886417,Jha Associates,"Nov 12, 2020",7500000.0,JK Iris,,,,
503,513.0,"Feb 11, 2021",,13409,,1.0,435746,0,19.282796,,Mira Road,72.886417,Jha Associates,"Nov 12, 2020",5900000.0,JK Iris,,,,
504,370.0,"Dec 01, 2023",,23000,1,1.0,1050190,1,19.042655,1,Chembur (West),72.896886,Mystic Realtors,"Nov 11, 2020",7955000.0,STG Jade,Chembur,4.97,2.4444444444444446,4.055555555555556
505,449.93101999999993,"Dec 01, 2021",,9979,1,1.0,42786,1,18.936713,1,Panvel,73.180809,Happy Homes Realtors And Builders,"Nov 10, 2020",4490000.0,Godrej City,,,,
506,685.8757079999999,"Dec 01, 2021",,10985,2,2.0,42786,1,18.936713,1,Panvel,73.180809,Happy Homes Realtors And Builders,"Nov 10, 2020",7535000.0,Godrej City,,,,
507,819.7786239999999,"Jun 01, 2025",,23406,,2.0,1027684,0,19.214028,,Kandivali (East),72.872043,J P Associate,"Nov 09, 2020",19600000.0,Viceroy Savana,,,,
508,470.0,"May 01, 2023",,20851,1,1.0,1004563,0,19.230871,,Borivali (East),72.860989,Ace Realty,"Nov 08, 2020",9800000.0,Pranav Flora Enclave,,,,
509,934.0,"Mar 01, 2023",,28291,,2.0,12662,0,19.221265,,Rajendra Nagar,72.858094,Ace Realty,"Nov 08, 2020",23300000.0,Rustomjee Summit,,,,
510,474.90326799999997,"Dec 01, 2022",,15477,1,1.0,555501,0,19.245347,,Dahisar (East),72.867757,Ace Realty,"Nov 08, 2020",7385868.0,Guru Dwarka,,,,
511,721.47,"Dec 01, 2020",,24949,2,2.0,262553,0,19.205175,,Kandivali (East),72.87121,Birla Properties,"Nov 06, 2020",16600000.0,Shapoorji Sarova,,,,
512,576.0,0,,15600,1,1.0,289759,1,19.233686,1,Kolshet Road,72.988423,RealTech,"Nov 04, 2020",6300000.0,Lodha Amara,,,,
513,1850.0,"Dec 01, 2023",,8741,3,3.0,506913,0,19.069536,,Kharghar,73.073368,The Properties Genieus,"Oct 31, 2020",16198600.0,Paradise Sai Aaradhya,Kharghar,4.95,2.111111111111111,3.9444444444444446
514,1265.0,"Dec 01, 2022",,9339,2,2.0,11358,0,19.071721,,Kharghar,73.073092,The Properties Genieus,"Oct 31, 2020",11799920.0,Paradise Sai Symphony,Kharghar,4.95,2.111111111111111,3.9444444444444446
515,993.0,0,,28900,3,3.0,21164,0,19.121912,,Andheri (East),72.867433,VS HOMES,"Oct 28, 2020",29100000.0,Lodha Eternis,,,,
516,893.834256,0,,28140,2,2.0,21164,1,19.121912,1,Andheri (East),72.867433,VS HOMES,"Oct 28, 2020",25004000.0,Lodha Eternis,,,,
517,592.660334,"Jun 01, 2023",,18715,2,2.0,1048430,1,19.261081,1,Dahisar (East),72.87335,Realtors studio,"Oct 23, 2020",7999000.0,Dynamix Avanya,Dahisar East,4.69,1.7777777777777777,4.011111111111111
518,640.0,"Mar 01, 2021",,32000,2,2.0,12502,0,19.038569,,Wadala,72.879407,Mystic Realtors,"Oct 22, 2020",20480000.0,Lodha New Cuffe Parade,Sion,4.73,1.8888888888888888,4.1
519,599.0,"Jun 01, 2021",,25041,2,2.0,145247,1,19.05175,1,Chembur (East),72.886647,Mystic Realtors,"Oct 22, 2020",14999559.0,Altavista,,,,
520,682.0,"Dec 01, 2021",,24193,2,2.0,454137,0,19.129622,,Kanjur Marg (East),72.933199,Mystic Realtors,"Oct 22, 2020",14322000.0,Arkade Earth,Bhandup,4.74,2.2222222222222223,4.0
521,965.0,"Dec 01, 2020",,25388,3,3.0,277451,0,19.170606,,Mulund (West),72.937278,Mystic Realtors,"Oct 22, 2020",21423000.0,Sheth Montana,,,,
522,592.0,"Jun 01, 2023",,23648,2,2.0,150467,0,19.133389,,Kanjur Marg (East),72.935688,Mystic Realtors,"Oct 22, 2020",12500000.0,Runwal Bliss,Bhandup,4.74,2.2222222222222223,4.0
523,983.0,"Oct 01, 2021",,25940,3,3.0,40216,0,19.136794,,Kanjur marg (west),72.930672,Mystic Realtors,"Oct 22, 2020",23599864.0,Runwal Forests,,,,
524,293.531553,"Oct 01, 2025",,9181,,1.0,1036461,0,19.252222,,Kalher,73.018153,BestGhar.com,"Nov 07, 2020",2695014.0,Dosti Greater Thane,,,,
525,721.47,"Dec 01, 2020",,23978,2,2.0,262553,0,19.205175,,Kandivali (East),72.87121,Labdhi Estates,"Oct 24, 2020",16600000.0,Shapoorji Sarova,,,,
526,329.267701,"Dec 01, 2021",,15115,1,1.0,1036276,0,19.03819,,Sector-17 Kalamboli,73.096785,Capitor Ventures Pvt. Ltd.,"Oct 24, 2020",4973164.0,Sai Dham Kalamboli,,,,
527,1350.0,0,,17407,2,2.0,123511,1,19.22318,1,Borivali (West),72.8349303,N. K. Realtors,"Oct 30, 2020",23500000.0,Kamala Garden Grove Phase 2,Borivali West,4.94,2.2222222222222223,4.066666666666666
528,466.0,"Dec 01, 2023",,8742,1,1.0,1020862,0,19.182469,,Bhadra Nagar,73.089484,SP Property Consultants,"Oct 24, 2020",4077500.0,Runwal Gardens,,,,
529,980,0,0,15307,2,2,405588,,19.154615,,Mulund (East),72.971477,,"Nov 16, 2020",15000000,Saraswati Building,,,,
530,740,0,4,8243,2,1,208233,,19.258086,,kavesar,72.966515,Digambar properties,"Nov 04, 2020",6100000,Unique Greens,,,,
531,1800,0,1,30277,4,3,0,,19.135215,,Andheri (West),72.823949,,"Nov 13, 2020",54500000,Raheja Windermere,,,,
532,1200,0,2,28334,2,2,491831,,19.123236,,DN Nagar,72.827908,Lotus Realtors,"Nov 05, 2020",33000000,Elita Flats,,,,
533,845.0,"Oct 01, 2022",,14895,2,2.0,406422,0,19.080648,,Kharghar,73.073957,Sadguru Realtors,"Nov 04, 2020",12487410.0,Paradise Sai World Empire,,,,
534,628.0,"Jun 01, 2026",,11740,2,2.0,769683,1,18.947929,1,Panvel,73.184129,Sadguru Realtors,"Oct 27, 2020",7500000.0,Wadhwa Wise City,,,,
535,756.0,"Jun 01, 2022",,22486,2,3.0,805769,0,19.223747,,Dhokali,72.985359,MISSAM REAL ESTATE PROFESSIONALS INDIA PVT. LTD.,"Oct 24, 2020",17000000.0,The Icon by Risland,,,,
536,561.55,"Jun 01, 2022",,20479,2,2.0,805769,0,19.223747,,Dhokali,72.985359,MISSAM REAL ESTATE PROFESSIONALS INDIA PVT. LTD.,"Oct 24, 2020",11000000.0,The Icon by Risland,,,,
537,1000.0,"Oct 01, 2022",,5200,,2.0,1050042,0,18.986003,,Vadghar,73.096248,Clan Real Estate,"Nov 11, 2020",5200000.0,Vighnaharta Sai Niwas,,,,
538,650.0,"Oct 01, 2022",,5200,,1.0,1050042,0,18.986003,,Vadghar,73.096248,Clan Real Estate,"Nov 11, 2020",3380000.0,Vighnaharta Sai Niwas,,,,
539,1088.0,0,,31250,3,3.0,5884,0,19.108387,,Goregaon (West),72.879092,Vi!shesh Realtors,"Oct 23, 2020",27200000.0,Sunteck City Avenue 1,Marol,5.0,2.888888888888889,4.233333333333334
540,1555,0,0,12540,3,3,5428,,19.167961,,Goregaon (East),72.881176,,"May 29, 2020",19500000,Mantri Serene,,,,
541,740,0,4,8243,2,1,208233,,19.26367,,kavesar,72.972515,Digambar properties,"Nov 14, 2020",6100000,Unique Greens,,,,
542,406.0,0,,7304,2,2.0,758805,0,19.15209,,Badlapur,73.248893,Raj Group,"Sep 22, 2020",2965500.0,Raj Tulsi Aadvik,Badlapur,4.42,1.4444444444444444,3.811111111111111
543,634.0,0,,8124,2,2.0,423311,1,19.393891,1,Vasai East,72.864741,SkyHub Infra Realty Pvt. ltd.,"Nov 09, 2020",5151000.0,Nicon Infinity,Vasai,4.93,2.0,4.1
544,424.0,0,,8067,1,1.0,423311,1,19.393891,1,Vasai East,72.864741,SkyHub Infra Realty Pvt. ltd.,"Nov 09, 2020",3499000.0,Nicon Infinity,Vasai,4.93,2.0,4.1
545,915.0,"Jun 01, 2025",,4200,,2.0,842906,0,19.407205,,Vasai East,72.846792,SkyHub Infra Realty Pvt. ltd.,"Nov 06, 2020",3803655.0,Shantee Sterling Heights,Vasai,4.93,2.0,4.1
546,365.32676599999996,"Dec 01, 2021",,9580,,1.0,497025,0,19.395026,,Golani Naka,72.849125,SkyHub Infra Realty Pvt. ltd.,"Nov 06, 2020",3500000.0,Agarwal Exotica,,,,
547,633.0,"Apr 01, 2026",,9455,,2.0,1036034,0,19.398906,,Vasai East,72.841842,SkyHub Infra Realty Pvt. ltd.,"Nov 06, 2020",4596846.0,Ornate Heights,,,,
548,464.0,"Apr 01, 2026",,9714,,1.0,1036034,0,19.398906,,Vasai East,72.841842,SkyHub Infra Realty Pvt. ltd.,"Nov 06, 2020",3387200.0,Ornate Heights,,,,
549,237.0,"Dec 01, 2024",,16510,1,1.0,1050458,1,19.148382,1,Bhandup (West),72.932412,MT Properties,"Nov 12, 2020",3913000.0,Marathon Neovalley,Bhandup,4.74,2.2222222222222223,4.0
550,565.0,"Sep 01, 2022",,9734,2,2.0,1022713,0,18.9826715,,Ulwe,73.0118743,Sai Ansh Realty,"Nov 09, 2020",5500000.0,Sai Roseates,Ulwe,2.03,1.5,3.65
551,1105.0,"Jun 01, 2024",,27149,,3.0,898471,0,19.023579,,Seawoods,73.016032,KALSI ESTATE CONSULTANT,"Nov 12, 2020",30000000.0,L and T Seawoods Residences,,,,
552,770.0,"Jun 01, 2024",,25974,,2.0,898471,0,19.023579,,Seawoods,73.016032,KALSI ESTATE CONSULTANT,"Nov 12, 2020",18100000.0,L and T Seawoods Residences,,,,
553,968.82,0,,8849,,3.0,45972,0,19.267139,,Kalyan (West),73.081882,City Properties,"Nov 10, 2020",8400000.0,Tata Amantra,,,,
