,area_sqft,availability_date,balcony,base_price,bathroom,bedrooms,id,kitchens,lattitude,living,locality_name,longitude,owner_name,post_date,price,property_name,zomato loc,zomato popularity,zomato price,zomato rating
101,1919.0,"Sep 01, 2022",1,7865,4,3.0,37582,1.0,12.890277,1,Hosur Road,77.637163,Puravankara Projects Ltd,"Nov 05, 2020",15092935.0,Westend,Bommanahalli,4.32,1.7777777777777777,4.011111111111111
102,1336.0,"Sep 01, 2022",1,8333,2,2.0,37582,1.0,12.890277,1,Hosur Road,77.637163,Puravankara Projects Ltd,"Nov 05, 2020",11132888.0,Westend,Bommanahalli,4.32,1.7777777777777777,4.011111111111111
103,1443.0,"Mar 01, 2024",,8160,,2.0,877123,0.0,13.0646421,,Thanisandra Main Road,77.631539,Puravankara Projects Ltd,"Nov 12, 2020",10885992.0,Atmosphere,Jakkur,4.85,2.3333333333333335,4.066666666666666
104,2241.0,"Mar 01, 2024",,7765,,3.0,877123,0.0,13.0646421,,Thanisandra Main Road,77.631539,Puravankara Projects Ltd,"Oct 23, 2020",17403606.0,Atmosphere,Jakkur,4.85,2.3333333333333335,4.066666666666666
105,1615.0,0,1,7215,3,3.0,40106,1.0,12.903096,1,Bommanahalli,77.624992,SNN Builders,"Oct 05, 2020",11604460.0,SNN Raj Grandeur,Bommanahalli,4.41,1.5555555555555556,3.8333333333333335
106,1290.0,0,2,7276,2,2.0,40106,1.0,12.903096,1,Bommanahalli,77.624992,SNN Builders,"Nov 02, 2020",9386040.0,SNN Raj Grandeur,Bommanahalli,4.41,1.5555555555555556,3.8333333333333335
107,1410.0,"Dec 01, 2020",2,4999,2,3.0,1022632,1.0,12.85948,,Gottigere,77.587491,Sri Sumukha Builders,"Oct 24, 2020",7048590.0,Sumukha Brindavan,Bannerghatta Road,4.93,2.888888888888889,4.222222222222222
108,1205.0,"Dec 01, 2020",,4999,,2.0,1022632,0.0,12.85948,,Gottigere,77.587491,Sri Sumukha Builders,"Oct 24, 2020",6023795.0,Sumukha Brindavan,Bannerghatta Road,4.93,2.888888888888889,4.222222222222222
109,905.0,"Dec 01, 2024",,10326,,3.0,1044673,0.0,12.904857,,Kanakpura Road,77.546545,Provident Housing Ltd,"Oct 15, 2020",9345030.0,Provident Park One,Uttarahalli,4.79,2.111111111111111,4.011111111111111
110,883.0,0,1,5571,2,2.0,385047,1.0,12.881794,1,Mysore Road,77.470639,Provident Housing Ltd,"Oct 13, 2020",4920000.0,Provident Sunworth,Mysore Road,0.92,1.1428571428571428,2.442857142857143
111,1693.0,"Nov 01, 2021",,8391,3,3.0,10920,1.0,13.035956,1,Hebbal,77.598194,Prestige Group,"Oct 17, 2020",14196788.0,Prestige Misty Waters Vista Tower,RT Nagar,4.7,2.4444444444444446,4.022222222222222
